chosen_asset,comparison_asset,chosen_bonus,comparison_bonus,chosen_liquidated_amount,chosen_available_amount,comparison_available_amount,bonus_comparison
LINK,AAVE,10630.0,10750.0,2004.72373838454,3670.644538854799,0.1970644270788248,False
LINK,USDC,10630.0,10450.0,2004.72373838454,3670.644538854799,8148.399304,True
WETH,xSUSHI,10500.0,10850.0,29.75037330295575,96.00729334051752,11393.962280734651,False
WETH,WBTC,10500.0,10650.0,1.5340014294981104,3.4256873271860964,0.00319834,False
WETH,DPI,10500.0,10750.0,1.279759831343444,2.440300048656244,11.025669497582188,False
LINK,UNI,10630.0,10900.0,25999.636236145463,25999.89879071592,12998.035405615772,False
LINK,BAT,10630.0,10750.0,25999.636236145463,25999.89879071592,493352.45101498975,False
LINK,ENJ,10630.0,10650.0,25999.636236145463,25999.89879071592,145966.05476957545,False
LINK,MANA,10630.0,10750.0,25999.636236145463,25999.89879071592,300733.62116535025,False
LINK,MKR,10630.0,10750.0,25999.636236145463,25999.89879071592,37.62318848029745,False
LINK,REN,10630.0,10750.0,25999.636236145463,25999.89879071592,220313.52549419037,False
LINK,SNX,10630.0,10750.0,25999.636236145463,25999.89879071592,20099.87019345872,False
LINK,CRV,10630.0,10850.0,25999.636236145463,25999.89879071592,218.89086502456544,False
LINK,BAL,10630.0,10800.0,25999.636236145463,25999.89879071592,7032.401539713905,False
LINK,ENS,10630.0,10800.0,25999.636236145463,25999.89879071592,15001.970824085864,False
BAT,USDT,10750.0,0.0,19723.456980072428,20072.194860662963,60.705885,True
BAT,WETH,10750.0,10500.0,19723.456980072428,20072.194860662963,0.790462963356784,True
BAT,LINK,10750.0,10630.0,19723.456980072428,20072.194860662963,4721.436796211356,True
REN,WBTC,10750.0,10650.0,88588.23778182572,100050.2525121214,0.00029836,True
REN,WETH,10750.0,10500.0,88588.23778182572,100050.2525121214,1.0502863347866402,True
REN,LINK,10750.0,10630.0,88588.23778182572,100050.2525121214,2946.8866564203263,True
LINK,DAI,10630.0,10500.0,225.0682698451544,1321.040256447055,0.0016907794146237,True
LINK,MKR,10630.0,10750.0,225.0682698451544,1321.040256447055,1.503825017e-09,False
LINK,REN,10630.0,10750.0,225.0682698451544,1321.040256447055,332.34682287328184,False
LINK,AAVE,10630.0,10750.0,180.3907624948432,642.4905759939595,2.9824484383484235,False
LINK,WBTC,10630.0,10650.0,163.76795392419302,617.9691172477294,0.00219636,False
ENJ,UNI,10650.0,10900.0,1388.5727952218224,2118.515049001525,77.71178037223434,False
ENJ,LINK,10650.0,10630.0,1388.5727952218224,2118.515049001525,190.55792465730852,True
MKR,WETH,10750.0,10500.0,0.6311242924432999,0.6374992857229826,0.4828508134489808,True
MKR,UNI,10750.0,10900.0,0.6311242924432999,0.6374992857229826,1.888048318341525,False
MKR,DAI,10750.0,10500.0,0.6311242924432999,0.6374992857229826,751.3144081259449,True
MKR,LINK,10750.0,10630.0,0.6311242924432999,0.6374992857229826,107.40697294721882,True
MKR,USDC,10750.0,10450.0,0.6311242924432999,0.6374992857229826,61.957868,True
MKR,USDP,10750.0,0.0,0.6311242924432999,0.6374992857229826,100.64411426955635,True
BAT,AAVE,10750.0,10750.0,1344.7486055450722,1358.3319271628095,3.0469325646877854,Equal
BAT,LINK,10750.0,10630.0,1344.7486055450722,1358.3319271628095,80.13487600750942,True
WETH,WBTC,10500.0,10650.0,0.7160028631003053,4.874319983780004,0.01588642,False
WETH,LINK,10500.0,10630.0,0.7160028631003053,4.874319983780004,2.109927628489784,False
WETH,USDC,10500.0,10450.0,0.7160028631003053,4.874319983780004,650.31986,True
WETH,LINK,10500.0,10630.0,0.4589612587122423,0.5474559662353132,53.69472002044551,False
WETH,USDC,10500.0,10450.0,0.4589612587122423,0.5474559662353132,687.45727,True
WETH,REN,10500.0,10750.0,0.581828683500343,1.911287862172811,1164.5870444380043,False
WETH,SNX,10500.0,10750.0,0.581828683500343,1.911287862172811,7.5720580853974e-05,False
WETH,CRV,10500.0,10850.0,0.581828683500343,1.911287862172811,8.877901216828574,False
LINK,DAI,10630.0,10500.0,99.91505553696032,233.4401223864718,49.14571725711744,True
WETH,BAL,10500.0,10800.0,0.5250039254244756,2.17136297836804,4.028861755193386,False
WBTC,ZRX,10650.0,10750.0,0.0432421,0.05174218,702.4052212667041,False
WBTC,UNI,10650.0,10900.0,0.0432421,0.05174218,56.34763773866133,False
WBTC,AAVE,10650.0,10750.0,0.0432421,0.05174218,5e-18,False
WBTC,BAT,10650.0,10750.0,0.0432421,0.05174218,1000.5194496960725,False
WBTC,ENJ,10650.0,10650.0,0.0432421,0.05174218,30.741623017406276,Equal
WBTC,KNC,10650.0,11000.0,0.0432421,0.05174218,190.99724592946657,False
WBTC,MANA,10650.0,10750.0,0.0432421,0.05174218,22.774019553191284,False
WBTC,MKR,10650.0,10750.0,0.0432421,0.05174218,0.1467408893762867,False
BAT,UNI,10750.0,10900.0,2022.1735336417692,2312.4531201462555,47.96933137944003,False
BAT,ENJ,10750.0,10650.0,2022.1735336417692,2312.4531201462555,739.6022319705077,True
BAT,MKR,10750.0,10750.0,2022.1735336417692,2312.4531201462555,0.1203240388337632,Equal
BAT,xSUSHI,10750.0,10850.0,2022.1735336417692,2312.4531201462555,49.83096944267967,False
WETH,LINK,10500.0,10630.0,0.474859156182559,1.736363147768239,1.3052950228407076,False
WBTC,LINK,10650.0,10630.0,0.02685165,0.03278634,52.46879750581215,True
WBTC,USDC,10650.0,10450.0,0.02685165,0.03278634,738.063373,True
DAI,USDC,10500.0,10450.0,30643.651951148968,59724.45432918369,11155.14799,True
LINK,WETH,10630.0,10500.0,67.69180756957667,95.28505441394736,0.3895168177801639,True
LINK,YFI,10630.0,10750.0,67.69180756957667,95.28505441394736,0.0024550665167681,False
LINK,CRV,10630.0,10850.0,67.69180756957667,95.28505441394736,56.49359244494466,False
AAVE,WETH,10750.0,10500.0,6.865065844732148,7.456683041396856,1.3544213003215375,True
AAVE,BAT,10750.0,10750.0,6.865065844732148,7.456683041396856,913.3134463655382,Equal
AAVE,ENJ,10750.0,10650.0,6.865065844732148,7.456683041396856,50.101457737343445,True
AAVE,KNC,10750.0,11000.0,6.865065844732148,7.456683041396856,15.109358194217764,False
AAVE,LINK,10750.0,10630.0,6.865065844732148,7.456683041396856,3.430268933721742,True
AAVE,REN,10750.0,10750.0,6.865065844732148,7.456683041396856,31.8956351613781,Equal
MANA,WETH,10750.0,10500.0,728.086311903614,1382.8376504073187,0.4222247979974221,True
MANA,ENJ,10750.0,10650.0,728.086311903614,1382.8376504073187,667.713656311327,True
MANA,REN,10750.0,10750.0,728.086311903614,1382.8376504073187,1665.0176276066122,Equal
MANA,SNX,10750.0,10750.0,728.086311903614,1382.8376504073187,60.66215936963428,Equal
LINK,YFI,10630.0,10750.0,73.13769197581739,128.37532542754718,0.0339771071464253,False
WETH,WBTC,10500.0,10650.0,0.4222201998025446,2.0599290836630977,0.00114612,False
WETH,YFI,10500.0,10750.0,0.4222201998025446,2.0599290836630977,0.0055647813036023,False
WETH,UNI,10500.0,10900.0,0.4222201998025446,2.0599290836630977,5.00456315322256,False
WETH,AAVE,10500.0,10750.0,0.4222201998025446,2.0599290836630977,0.1009359768698682,False
WETH,KNC,10500.0,11000.0,0.4222201998025446,2.0599290836630977,189.2464688809699,False
WETH,LINK,10500.0,10630.0,0.4222201998025446,2.0599290836630977,4.012547596356414,False
WETH,MKR,10500.0,10750.0,0.4222201998025446,2.0599290836630977,0.0300196370055847,False
BAT,LINK,10750.0,10630.0,1142.8805552412348,1379.7616541819175,66.73169533442625,True
BAT,BAL,10750.0,10800.0,1142.8805552412348,1379.7616541819175,6.157189105518927,False
BAL,AAVE,10800.0,10750.0,83.95660797530145,84.8046544833595,0.7928150910412933,True
BAL,ENJ,10800.0,10650.0,83.95660797530145,84.8046544833595,112.3356867081001,True
BAL,KNC,10800.0,11000.0,83.95660797530145,84.8046544833595,107.47517309915273,False
BAL,LINK,10800.0,10630.0,83.95660797530145,84.8046544833595,297.9457841072969,True
BAL,MANA,10800.0,10750.0,83.95660797530145,84.8046544833595,908.547677916246,True
BAL,REN,10800.0,10750.0,83.95660797530145,84.8046544833595,10052.994461826524,True
BAL,SNX,10800.0,10750.0,83.95660797530145,84.8046544833595,304.82964494283124,True
BAL,CRV,10800.0,10850.0,83.95660797530145,84.8046544833595,26.606063221904467,False
LINK,WETH,10630.0,10500.0,76.95465605609586,274.97245570794183,0.2001385487602954,True
LINK,AAVE,10630.0,10750.0,76.95465605609586,274.97245570794183,1.781336771045164,False
WBTC,USDT,10650.0,0.0,0.04850705,0.15759035,4.605713,True
WBTC,WETH,10650.0,10500.0,0.04850705,0.15759035,0.7003330116826282,True
WBTC,YFI,10650.0,10750.0,0.04850705,0.15759035,0.0019772797914643,False
WBTC,ZRX,10650.0,10750.0,0.04850705,0.15759035,311.92485025331155,False
WBTC,BAT,10650.0,10750.0,0.04850705,0.15759035,1.3434349730452e-05,False
WBTC,DAI,10650.0,10500.0,0.04850705,0.15759035,0.000400608348112,True
WBTC,LINK,10650.0,10630.0,0.04850705,0.15759035,65.01083564367863,True
WBTC,MKR,10650.0,10750.0,0.04850705,0.15759035,0.030903033002034,False
WBTC,REN,10650.0,10750.0,0.04850705,0.15759035,80.12590992902064,False
WBTC,SNX,10650.0,10750.0,0.04850705,0.15759035,9.1597962073279,False
WBTC,sUSD,10650.0,0.0,0.04850705,0.15759035,0.0020172939830451,True
WBTC,TUSD,10650.0,10500.0,0.04850705,0.15759035,1.3426100800208e-05,True
WBTC,USDC,10650.0,10450.0,0.04850705,0.15759035,4351.082476,True
WBTC,BAL,10650.0,10800.0,0.04850705,0.15759035,33.387706870056874,False
WETH,YFI,10500.0,10750.0,0.2698403430623585,1.0177601603161384,4.06728373033e-07,False
WETH,ZRX,10500.0,10750.0,0.2698403430623585,1.0177601603161384,129.73578332401442,False
WETH,AAVE,10500.0,10750.0,0.2698403430623585,1.0177601603161384,0.5622071058762642,False
WETH,LINK,10500.0,10630.0,0.2698403430623585,1.0177601603161384,6.913336110389854,False
WETH,REN,10500.0,10750.0,0.2698403430623585,1.0177601603161384,105.25077213806816,False
WETH,SNX,10500.0,10750.0,0.2698403430623585,1.0177601603161384,13.012591624857592,False
WBTC,AAVE,10650.0,10750.0,0.01727926,0.06822994,2.4322594704000986,False
WBTC,ENJ,10650.0,10650.0,0.01727926,0.06822994,20.252187537235493,Equal
WBTC,LINK,10650.0,10630.0,0.01727926,0.06822994,30.54283229972895,True
WBTC,USDC,10650.0,10450.0,0.01727926,0.06822994,782.944027,True
WETH,LINK,10500.0,10630.0,0.4994004640526515,1.8681647755065007,15.776435222073872,False
WETH,WBTC,10500.0,10650.0,0.3865196561809513,3.385263734153693,2.03e-06,False
WETH,DAI,10500.0,10500.0,0.3865196561809513,3.385263734153693,0.0002557680683723,Equal
WETH,TUSD,10500.0,10500.0,0.3865196561809513,3.385263734153693,0.0001189440153341,Equal
WETH,USDC,10500.0,10450.0,0.3865196561809513,3.385263734153693,0.00708,True
WETH,WBTC,10500.0,10650.0,0.2662180081287024,1.531698046605705,0.00019134,False
WETH,LINK,10500.0,10630.0,0.2662180081287024,1.531698046605705,2.101983063004456,False
WETH,MANA,10500.0,10750.0,0.2662180081287024,1.531698046605705,10.416269411298805,False
WETH,AAVE,10500.0,10750.0,0.3331743389224261,0.7468970446431774,0.1346250359377068,False
WETH,AAVE,10500.0,10750.0,0.2625394126547045,1.430981320147474,0.0762007531290413,False
WETH,LINK,10500.0,10630.0,0.2625394126547045,1.430981320147474,27.425700553398457,False
SNX,AAVE,10750.0,10750.0,249.1475360629693,304.850311852981,0.7928150910412933,Equal
SNX,ENJ,10750.0,10650.0,249.1475360629693,304.850311852981,112.3358588207898,True
SNX,KNC,10750.0,11000.0,249.1475360629693,304.850311852981,107.47649311209464,False
SNX,LINK,10750.0,10630.0,249.1475360629693,304.850311852981,297.946305925932,True
SNX,MANA,10750.0,10750.0,249.1475360629693,304.850311852981,908.5481832706378,Equal
SNX,REN,10750.0,10750.0,249.1475360629693,304.850311852981,10052.996895384029,Equal
SNX,CRV,10750.0,10850.0,249.1475360629693,304.850311852981,26.60701937990434,False
SNX,BAL,10750.0,10800.0,249.1475360629693,304.850311852981,0.8480469800780012,False
WBTC,WETH,10650.0,10500.0,0.0158118,0.01597152,0.6171979869293394,True
WBTC,LINK,10650.0,10630.0,0.0158118,0.01597152,25.732562997120475,True
xSUSHI,WBTC,10850.0,10650.0,381.15963584212255,406.5401642324016,0.00021484,True
xSUSHI,WETH,10850.0,10500.0,381.15963584212255,406.5401642324016,1.29348792848939,True
xSUSHI,MANA,10850.0,10750.0,381.15963584212255,406.5401642324016,282.93987208285625,True
LINK,YFI,10630.0,10750.0,160.88015052365984,162.50520254090347,0.0347239892005023,False
LINK,ZRX,10630.0,10750.0,160.88015052365984,162.50520254090347,243.4161236936488,False
LINK,UNI,10630.0,10900.0,160.88015052365984,162.50520254090347,55.66279063140188,False
LINK,AAVE,10630.0,10750.0,160.88015052365984,162.50520254090347,2.029256752839888,False
LINK,DAI,10630.0,10500.0,160.88015052365984,162.50520254090347,109.61894982966288,True
LINK,ENJ,10630.0,10650.0,160.88015052365984,162.50520254090347,899.5901035039576,False
LINK,KNC,10630.0,11000.0,160.88015052365984,162.50520254090347,536.0295833942232,False
LINK,MKR,10630.0,10750.0,160.88015052365984,162.50520254090347,0.5646512863227053,False
LINK,REN,10630.0,10750.0,160.88015052365984,162.50520254090347,2852.296362787049,False
LINK,SNX,10630.0,10750.0,160.88015052365984,162.50520254090347,3.941315774785295,False
LINK,CRV,10630.0,10850.0,160.88015052365984,162.50520254090347,0.0098151684765639,False
LINK,BAL,10630.0,10800.0,160.88015052365984,162.50520254090347,25.53638869151694,False
LINK,xSUSHI,10630.0,10850.0,160.88015052365984,162.50520254090347,145.7310761773117,False
WETH,WBTC,10500.0,10650.0,0.3423506836803351,1.238760983918507,0.01937757,False
WBTC,USDT,10650.0,0.0,0.02487986,0.10908333,4.60581,True
WBTC,WETH,10650.0,10500.0,0.02487986,0.10908333,0.700339170500726,True
WBTC,YFI,10650.0,10750.0,0.02487986,0.10908333,0.0019772882340485,False
WBTC,ZRX,10650.0,10750.0,0.02487986,0.10908333,311.9248841565885,False
WBTC,BAT,10650.0,10750.0,0.02487986,0.10908333,1.3434360043571e-05,False
WBTC,DAI,10650.0,10500.0,0.02487986,0.10908333,0.0004006188777548,True
WBTC,LINK,10650.0,10630.0,0.02487986,0.10908333,65.0109692567161,True
WBTC,MKR,10650.0,10750.0,0.02487986,0.10908333,0.0309031974392102,False
WBTC,REN,10650.0,10750.0,0.02487986,0.10908333,80.12593243771421,False
WBTC,SNX,10650.0,10750.0,0.02487986,0.10908333,9.160534858714612,False
WBTC,sUSD,10650.0,0.0,0.02487986,0.10908333,0.0020173290915469,True
WBTC,TUSD,10650.0,10500.0,0.02487986,0.10908333,1.3426394344226e-05,True
WBTC,USDC,10650.0,10450.0,0.02487986,0.10908333,4351.165479,True
WBTC,BAL,10650.0,10800.0,0.02487986,0.10908333,33.38772674459745,False
UNI,WETH,10900.0,10500.0,239.2686727107548,308.1911915731606,0.2902029478577752,True
UNI,SNX,10900.0,10750.0,239.2686727107548,308.1911915731606,326.1984316073364,True
WBTC,DAI,10650.0,10500.0,0.04353012,0.39806015,47.79728997150264,True
WBTC,WETH,10650.0,10500.0,0.04548253,0.06205778,1.8167952765610584,True
MANA,WETH,10750.0,10500.0,1742.1378377135018,1759.7351905044582,0.1811083187850844,True
MANA,ZRX,10750.0,10750.0,1742.1378377135018,1759.7351905044582,2002.31925536914,Equal
MANA,UNI,10750.0,10900.0,1742.1378377135018,1759.7351905044582,196.3127051845472,False
MANA,AAVE,10750.0,10750.0,1742.1378377135018,1759.7351905044582,10.1000214457716,Equal
MANA,BAT,10750.0,10750.0,1742.1378377135018,1759.7351905044582,2586.481247468329,Equal
MANA,ENJ,10750.0,10650.0,1742.1378377135018,1759.7351905044582,2082.842159901644,True
MANA,MKR,10750.0,10750.0,1742.1378377135018,1759.7351905044582,0.0958102091262485,Equal
MANA,REN,10750.0,10750.0,1742.1378377135018,1759.7351905044582,2023.9281902894195,Equal
MANA,SNX,10750.0,10750.0,1742.1378377135018,1759.7351905044582,358.4478528151285,Equal
MANA,CRV,10750.0,10850.0,1742.1378377135018,1759.7351905044582,262.28213087992737,False
REN,WETH,10750.0,10500.0,3253.0544954384745,15796.170719823083,0.0600130728046164,True
SNX,WETH,10750.0,10500.0,234.91468946217825,237.28754992449487,0.5005305420985643,True
SNX,MANA,10750.0,10750.0,234.91468946217825,237.28754992449487,11.848248924500954,Equal
MANA,ZRX,10750.0,10750.0,1653.926083642104,1670.632407421769,3174.070364832274,Equal
MANA,UNI,10750.0,10900.0,1653.926083642104,1670.632407421769,6.405520051395077,False
MANA,MKR,10750.0,10750.0,1653.926083642104,1670.632407421769,0.4910571634405514,Equal
MANA,SNX,10750.0,10750.0,1653.926083642104,1670.632407421769,328.71796902062806,Equal
MANA,BAL,10750.0,10800.0,1653.926083642104,1670.632407421769,99.88265692083525,False
MANA,xSUSHI,10750.0,10850.0,1653.926083642104,1670.632407421769,372.87354851375335,False
BAT,USDT,10750.0,0.0,110556.70807904271,111673.44247875275,0.00357,True
BAT,UNI,10750.0,10900.0,110556.70807904271,111673.44247875275,6117.6973964275385,False
BAT,KNC,10750.0,11000.0,110556.70807904271,111673.44247875275,26280.519159220552,False
BAT,MANA,10750.0,10750.0,110556.70807904271,111673.44247875275,489.92638774169137,Equal
BAT,TUSD,10750.0,10500.0,110556.70807904271,111673.44247875275,0.0251416836590051,True
MANA,UNI,10750.0,10900.0,4318.700992140691,4931.731830542109,10.026178235908864,False
MANA,ENJ,10750.0,10650.0,4318.700992140691,4931.731830542109,5511.263802804806,True
MANA,LINK,10750.0,10630.0,4318.700992140691,4931.731830542109,0.0023776233246544,True
MANA,REN,10750.0,10750.0,4318.700992140691,4931.731830542109,11013.413105220328,Equal
MANA,SNX,10750.0,10750.0,4318.700992140691,4931.731830542109,21.811129826474733,Equal
REN,WETH,10750.0,10500.0,102586.72405474434,513942.7521294047,6.540284894e-09,True
REN,YFI,10750.0,10750.0,102586.72405474434,513942.7521294047,0.0858552114445168,Equal
REN,LINK,10750.0,10630.0,102586.72405474434,513942.7521294047,1.075943512863e-06,True
REN,MKR,10750.0,10750.0,102586.72405474434,513942.7521294047,2.047519672929088,Equal
ENS,WETH,10800.0,10500.0,187.88409567872432,433.9743043239,0.500244055868573,True
KNC,xSUSHI,11000.0,10850.0,2765.885160900581,4659.829979742215,2152.496009129399,True
ENJ,WETH,10650.0,10500.0,2545.84020484702,2571.555760425331,1.6263222337877352,True
ENJ,AAVE,10650.0,10750.0,2545.84020484702,2571.555760425331,7.268793145746854,False
ENJ,SNX,10650.0,10750.0,2545.84020484702,2571.555760425331,215.5467445505625,False
ENJ,USDC,10650.0,10450.0,2545.84020484702,2571.555760425331,257.592864,True
YFI,WBTC,10750.0,10650.0,0.2430441260467344,0.2430684328900234,1e-08,True
YFI,WETH,10750.0,10500.0,0.2430441260467344,0.2430684328900234,1.2424487208678103,True
YFI,ZRX,10750.0,10750.0,0.2430441260467344,0.2430684328900234,2605.405095044081,Equal
YFI,UNI,10750.0,10900.0,0.2430441260467344,0.2430684328900234,288.07715819350983,False
YFI,AAVE,10750.0,10750.0,0.2430441260467344,0.2430684328900234,28.52183229553044,Equal
YFI,LINK,10750.0,10630.0,0.2430441260467344,0.2430684328900234,277.7736710068593,True
YFI,MANA,10750.0,10750.0,0.2430441260467344,0.2430684328900234,3000.670912335421,Equal
YFI,MKR,10750.0,10750.0,0.2430441260467344,0.2430684328900234,0.6190888886061306,Equal
YFI,REN,10750.0,10750.0,0.2430441260467344,0.2430684328900234,6641.236631346054,Equal
YFI,SNX,10750.0,10750.0,0.2430441260467344,0.2430684328900234,287.64653870179745,Equal
YFI,USDC,10750.0,10450.0,0.2430441260467344,0.2430684328900234,0.00013,True
YFI,BAL,10750.0,10800.0,0.2430441260467344,0.2430684328900234,105.8956488040262,False
YFI,xSUSHI,10750.0,10850.0,0.2430441260467344,0.2430684328900234,878.5852816530188,False
MANA,WBTC,10750.0,10650.0,32758.018519193996,86975.99438679233,2e-08,True
MANA,WETH,10750.0,10500.0,32758.018519193996,86975.99438679233,0.000509103224309,True
MANA,AAVE,10750.0,10750.0,32758.018519193996,86975.99438679233,2.126903586e-09,Equal
MANA,KNC,10750.0,11000.0,32758.018519193996,86975.99438679233,3572.509613767848,False
REN,WBTC,10750.0,10650.0,94730.16771768064,263815.0757882019,1e-08,True
REN,YFI,10750.0,10750.0,94730.16771768064,263815.0757882019,1.1485535083436536,Equal
REN,DAI,10750.0,10500.0,94730.16771768064,263815.0757882019,0.0571895431174061,True
REN,LINK,10750.0,10630.0,94730.16771768064,263815.0757882019,2934.87170126416,True
LINK,WETH,10630.0,10500.0,47428.63873544666,161051.9949375161,46.30074493829854,True
LINK,xSUSHI,10630.0,10850.0,47428.63873544666,161051.9949375161,11309.323960522432,False
LINK,WETH,10630.0,10500.0,1466.6892620314457,3212.3909075664496,1.008301286598115,True
ENJ,WETH,10650.0,10500.0,24272.43620658892,38032.34602352024,0.8008731999950047,True
ENJ,LINK,10650.0,10630.0,24272.43620658892,38032.34602352024,1892.6576766452724,True
LINK,xSUSHI,10630.0,10850.0,697.5840932013717,1337.0526030366073,1585.0020178305062,False
LINK,WETH,10630.0,10500.0,4069.476919265718,26536.16774682362,13.594934701274962,True
LINK,SNX,10630.0,10750.0,4069.476919265718,26536.16774682362,2732.682323460176,False
LINK,USDC,10630.0,10450.0,4069.476919265718,26536.16774682362,0.645314,True
LINK,xSUSHI,10630.0,10850.0,4069.476919265718,26536.16774682362,1.0712883994622042,False
ENJ,WETH,10650.0,10500.0,63118.50376549542,155078.29451958378,8.398071920070207,True
ENJ,UNI,10650.0,10900.0,63118.50376549542,155078.29451958378,20.33175955923516,False
ENJ,KNC,10650.0,11000.0,63118.50376549542,155078.29451958378,102.668380515375,False
ENJ,CRV,10650.0,10850.0,63118.50376549542,155078.29451958378,3.719474395583373,False
MANA,ENJ,10750.0,10650.0,8672.686136354596,18901.330612705693,3940.75552562204,True
MANA,SNX,10750.0,10750.0,56991.45007352842,99072.985618391,16998.3296378274,Equal
LINK,WETH,10630.0,10500.0,4497.7211629923,6522.351687602335,52.00595202007048,True
LINK,CRV,10630.0,10850.0,4497.7211629923,6522.351687602335,8944.528291346876,False
LINK,USDT,10630.0,0.0,809.4896685662198,4721.471187867921,60.710636,True
LINK,WETH,10630.0,10500.0,809.4896685662198,4721.471187867921,0.7904884532119675,True
LINK,BAT,10630.0,10750.0,809.4896685662198,4721.471187867921,348.73882616641936,False
WBTC,YFI,10650.0,10750.0,18.02535947,32.74553871,2.849776139208e-06,False
WBTC,AAVE,10650.0,10750.0,18.02535947,32.74553871,1633.4529557944852,False
WBTC,MKR,10650.0,10750.0,18.02535947,32.74553871,0.0281945784296578,False
WBTC,REN,10650.0,10750.0,18.02535947,32.74553871,1017661.8760179172,False
WBTC,CRV,10650.0,10850.0,18.02535947,32.74553871,202832.2040706114,False
WBTC,BAL,10650.0,10800.0,18.02535947,32.74553871,20672.44211608353,False
LINK,WETH,10630.0,10500.0,5419.128440380214,10740.592318487485,4.666221386584378,True
LINK,DAI,10630.0,10500.0,5419.128440380214,10740.592318487485,6895.176332112546,True
LINK,WBTC,10630.0,10650.0,1853.4837241333364,4020.1998991874666,0.051827,False
LINK,WETH,10630.0,10500.0,1853.4837241333364,4020.1998991874666,0.4000969968196273,True
LINK,UNI,10630.0,10900.0,1853.4837241333364,4020.1998991874666,25.02047618282391,False
LINK,AAVE,10630.0,10750.0,1853.4837241333364,4020.1998991874666,10.000008850279553,False
LINK,TUSD,10630.0,10500.0,1853.4837241333364,4020.1998991874666,164.95005209282985,True
LINK,USDC,10630.0,10450.0,1853.4837241333364,4020.1998991874666,45.006436,True
WETH,LINK,10500.0,10630.0,12.200330644576214,13.594938943634116,22466.691287636004,False
WETH,SNX,10500.0,10750.0,12.200330644576214,13.594938943634116,2732.7072315795344,False
WETH,USDC,10500.0,10450.0,12.200330644576214,13.594938943634116,0.645314,True
WETH,xSUSHI,10500.0,10850.0,12.200330644576214,13.594938943634116,1.071288399465,False
LINK,WETH,10630.0,10500.0,2276.0399435809286,8162.580380661372,20.01398162629752,True
MANA,CRV,10750.0,10850.0,7310.216941553626,14399.667397902713,2355.772051659464,False
WETH,LINK,10500.0,10630.0,12.895680627324731,21.5919075471492,2310.2147727836373,False
WBTC,REN,10650.0,10750.0,0.48772863,0.64552102,105146.35959952668,False
DPI,WBTC,10750.0,10650.0,259.3563570538574,287.8770426542912,2e-08,True
DPI,WETH,10750.0,10500.0,259.3563570538574,287.8770426542912,8.168597106884087,True
DPI,YFI,10750.0,10750.0,259.3563570538574,287.8770426542912,3.761795365811e-06,Equal
DPI,UNI,10750.0,10900.0,259.3563570538574,287.8770426542912,5.41828474136e-06,False
DPI,AAVE,10750.0,10750.0,259.3563570538574,287.8770426542912,18.14097377110573,Equal
DPI,LINK,10750.0,10630.0,259.3563570538574,287.8770426542912,3210.0092934102336,True
DPI,MANA,10750.0,10750.0,259.3563570538574,287.8770426542912,4230.350270530382,Equal
DPI,MKR,10750.0,10750.0,259.3563570538574,287.8770426542912,2.928340451e-09,Equal
DPI,CRV,10750.0,10850.0,259.3563570538574,287.8770426542912,1166.1630429706156,False
DPI,BAL,10750.0,10800.0,259.3563570538574,287.8770426542912,879.7764398540922,False
DPI,xSUSHI,10750.0,10850.0,259.3563570538574,287.8770426542912,7197.409643909876,False
DAI,WETH,10500.0,10500.0,39982.55187069066,93977.85447486222,0.3822891941064441,Equal
DAI,xSUSHI,10500.0,10850.0,39982.55187069066,93977.85447486222,190.27818686266045,False
UNI,USDT,10900.0,0.0,1635.4088549413918,6117.699285436617,0.00357,True
UNI,BAT,10900.0,10750.0,1635.4088549413918,6117.699285436617,1116.734896792757,True
UNI,KNC,10900.0,11000.0,1635.4088549413918,6117.699285436617,26280.72811662167,False
UNI,MANA,10900.0,10750.0,1635.4088549413918,6117.699285436617,489.9265699877594,True
UNI,TUSD,10900.0,10500.0,1635.4088549413918,6117.699285436617,0.0251419853559244,True
LINK,WETH,10630.0,10500.0,5843.204621258928,13821.23749438251,1.0369547950636142,True
MANA,WETH,10750.0,10500.0,22661.18264688887,22890.083482397287,7.004955636148431,True
MANA,UNI,10750.0,10900.0,22661.18264688887,22890.083482397287,1756.6029484828532,False
MANA,AAVE,10750.0,10750.0,22661.18264688887,22890.083482397287,80.61414740936962,Equal
MANA,CRV,10750.0,10850.0,22661.18264688887,22890.083482397287,1985.1779077969948,False
MANA,xSUSHI,10750.0,10850.0,22661.18264688887,22890.083482397287,1968.9958978641905,False
MANA,DPI,10750.0,10750.0,22661.18264688887,22890.083482397287,46.333579532217335,Equal
MANA,stETH,10750.0,10750.0,22661.18264688887,22890.083482397287,3.0514030203522524,Equal
MANA,ENS,10750.0,10800.0,22661.18264688887,22890.083482397287,1380.3189436448108,False
LINK,WETH,10630.0,10500.0,2634.328237065691,22466.69150388998,1.3946084542119437,True
LINK,SNX,10630.0,10750.0,2634.328237065691,22466.69150388998,2732.719006326867,False
LINK,USDC,10630.0,10450.0,2634.328237065691,22466.69150388998,0.645315,True
LINK,xSUSHI,10630.0,10850.0,2634.328237065691,22466.69150388998,1.0712883994663216,False
LINK,AAVE,10630.0,10750.0,1695.409026271647,7014.467399580551,109.90983566324545,False
WETH,WBTC,10500.0,10650.0,26.710967225818088,78.97960575547613,0.00805608,False
WETH,UNI,10500.0,10900.0,26.710967225818088,78.97960575547613,1314.7645806964438,False
