block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,USDT_debt,WBTC_collateral,WETH_collateral,ZRX_collateral,UNI_collateral,AAVE_collateral,MKR_collateral,TUSD_debt,USDC_collateral,USDC_debt,WETH_USD_price,USDT_USD_price,WBTC_USD_price,ZRX_USD_price,UNI_USD_price,AAVE_USD_price,MKR_USD_price,TUSD_USD_price,USDC_USD_price,USDT_debt (in USD),WBTC_collateral (in USD),WETH_collateral (in USD),ZRX_collateral (in USD),UNI_collateral (in USD),AAVE_collateral (in USD),MKR_collateral (in USD),TUSD_debt (in USD),USDC_collateral (in USD),USDC_debt (in USD),totalCollateral (in USD),totalDebt (in USD)
12260759,1618704521,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.788963926634146e+18,6.429876970428014e+18,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9055268025.0,0.0,8.345077243801647e+18,2.605951748027459e+20,3.179458751279555e+18,1.967940815268976e+17,9.03497120387472e+16,4.5167896614503464e+21,0.0,1365681568.0,2347.1285469042355,1.0013489927596375,60056.659514881016,2.048042548924257,34.8931536877038,426.52106670329607,3327.7357302055934,0.9985661289833212,0.9979920703533244,9067.483516002301,0.0,19586.96902504776,533.710006040378,110.94134285211233,83.93682157374778,300.6599649651255,4510.313167666358,0.0,1362.9393754916944,20628.828129914546,15091.74779037371
12265759,1618771150,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.766169265609736e+18,6.953917718022076e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9059730110.0,0.0,8.345196854613363e+18,2.6059520162155954e+20,3.179462385988638e+18,1.967940815268976e+17,9.034979476643117e+16,4.5176272119166843e+21,0.0,1365873532.0,2150.063565859211,0.9986303157783302,55333.040857662905,1.7445103251613836,30.890353067655653,375.7827027854273,3142.9934072283218,0.9972130278130602,0.9969442756026978,9047.321140615746,0.0,17942.703707027078,454.6110199163232,98.2147156685199,73.95181184835332,283.96880929532506,4505.03671052611,0.0,1361.6997989246383,18847.821150142292,14951.365125502092
12270759,1618838618,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.77304076009158e+18,6.736651922009541e+18,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9065237660.0,0.0,8.345227458133032e+18,2.605952290445087e+20,3.1794657413818865e+18,1.967940815268976e+17,9.034981823183306e+16,4.5183201038521e+21,0.0,1366111446.0,2220.944818149614,0.9982318886431796,56632.99687141557,1.7590098493474555,31.238888906765865,376.4947460827346,3468.562976587654,0.9991218842348304,0.9981239208430804,9049.209310341079,0.0,18534.28967942043,458.3895745822469,99.32297707789672,74.09193775505427,313.38403446036034,4514.3524957368245,0.0,1363.54851279013,19484.439415540746,14961.732177864727
12275759,1618905017,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.746083802420746e+18,7.226761875033911e+18,0.99,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9068861084.0,0.0,8.34526725102926e+18,2.6059525633027352e+20,3.179469193021014e+18,1.9679417767888918e+17,9.03500061293719e+16,4.519072336846634e+21,0.0,1366231546.0,2074.843393957863,0.988763039233252,54525.78341642689,1.5064755315934195,28.80651625399054,335.8566772336303,3301.984311801662,0.9968931389115288,0.9934461271437632,8966.954647800005,0.0,17315.12262661096,392.5803773108722,91.58943098782203,66.09463861415638,298.33430281037,4505.032206847299,0.0,1357.277438155336,18146.75420045455,14994.39913612065
12280759,1618971132,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.751082178425921e+18,6.472870176543646e+18,1.1,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9070365172.0,0.0,8.345302050058685e+18,2.605952833294901e+20,3.179472408880529e+18,1.9679417767888918e+17,9.035001072979347e+16,4.5203908320685216e+21,0.0,1366342027.0,2313.697185537288,0.99009219963854,56022.52437581636,1.7121981947188725,32.34168184810602,359.97584189606346,3565.720837538602,1.0003055002696175,1.001531595453451,8980.497804670284,0.0,19308.501865679344,446.19077366900603,102.82948509284533,70.84114979020163,322.16291593106087,4521.771812686495,0.0,1368.434710236412,20247.354206629574,14976.261509817283
12285759,1619037401,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.762011916401881e+18,6.205761792112232e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9071336601.0,0.0,8.345337955185908e+18,2.6059530973269423e+20,3.1794756158194335e+18,1.9679417767888918e+17,9.035001545950763e+16,4.5221985506012504e+21,0.0,1366478400.0,2399.187609713365,0.9963260018210408,55058.82770566075,1.742251902984455,34.76334499427166,375.380968975937,4092.6968917109816,0.9996026735540404,0.9964660857589078,9038.008526847201,0.0,20022.0314209527,454.0226742906099,110.5292077336053,73.87278910592413,369.775227437166,4520.401761523217,0.0,1361.649382522095,21021.710425992253,14888.786800468275
12290759,1619104102,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.754242523293478e+18,6.511211850171954e+18,1.1,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9073953133.0,0.0,8.345372932830671e+18,2.6059533637746852e+20,3.1794787664530166e+18,1.9679417767888918e+17,9.035004712964606e+16,4.523857683189534e+21,0.0,3225601762.0,2587.212073922133,0.9994037684649664,54686.32297003484,1.7114777187504338,37.23117705536587,405.4390154506588,4521.301227157427,0.9988414864744868,1.0001341101707728,9068.54295599469,0.0,21591.249613202475,446.00311182031174,118.37573689758852,79.78803764455084,408.4997789610001,4518.616732876061,0.0,3226.0343480031465,22649.081954307447,16845.88591462975
12295759,1619171270,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.724654763463536e+18,7.702722932852383e+18,0.93,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9075666150.0,0.0,8.345446011616328e+18,2.6059536317011277e+20,3.179486636337886e+18,1.9679428869596067e+17,9.035017075712576e+16,4.5249552655694163e+21,0.0,3226170676.0,2189.003341112349,0.9980145133768872,48736.72979022202,1.3392319003354978,31.493904485929544,320.6303510236833,3581.889379687636,0.9999535479299008,0.9977726372126604,9057.646536263337,0.0,18268.20920250087,348.9976234369293,100.13444843911479,63.09822186404194,323.62431708791314,4524.745072030224,0.0,3218.9848234906717,19098.29842727345,16861.286235676576
12300759,1619238428,0x9d02F545eda2b7C610C97E54b826684A77bbD678,8.734804670110617e+18,7.326571929643145e+18,0.97,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,9076404173.0,0.0,8.345501594794035e+18,2.6059539027291324e+20,3.179489896170891e+18,1.9679428869596067e+17,9.035021246224266e+16,4.525308144791493e+21,0.0,3226467158.0,2310.245350829428,1.0060744759912577,50137.8584791906,1.431386580658531,32.00305852313944,332.8882747850269,3923.3193410595736,1.0041502675220826,0.9994006728749156,9131.53857223584,0.0,19280.156259712494,373.0127446181207,101.75340122088754,65.51051125154487,354.4727360219583,4544.089384212237,0.0,3224.5334487140167,20179.541879526227,16926.178737975468
12305759,1619304680,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.676706990362196e+18,5.416748293411346e+18,1.0,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4538569393.0,0.0,6.285267849668719e+18,2.6059552709225965e+20,3.1794931539722644e+18,1.9679428869596067e+17,9.03502356610104e+16,4.525660795426054e+21,0.0,3226720973.0,2272.6757348882907,0.999961978982242,50448.09276839077,1.3427179018216635,30.939937599229985,327.2612908741401,4095.37512172326,0.996063305020802,0.9976099433632952,4538.396831972513,0.0,14284.375729215602,349.90627936142937,98.37331978108081,64.40315295529828,370.01810736793567,4507.844649295146,0.0,3219.008927123687,15173.989965955192,12310.512408433526
12310759,1619370958,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.67103044488629e+18,5.266230935498028e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4539111045.0,0.0,6.285292047470453e+18,2.60595783174725e+20,3.179495731273597e+18,1.9679428869596067e+17,9.035024029532182e+16,4.5260176267452193e+21,0.0,3227097978.0,2337.7376660572004,0.998960830961072,50221.72305897528,1.4234532627709882,34.36381308028848,351.8541497389703,3927.422331521052,0.9973236269134664,0.9999226168991088,4534.39414133778,0.0,14693.363961541458,370.9459178244233,109.25959699906102,69.2428871226027,354.84355139414015,4513.904314979822,0.0,3226.848255151582,15595.119142425005,12311.066416069387
12315759,1619438099,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.669062936412231e+18,4.918692920132788e+18,1.1,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4540711164.0,0.0,6.285311812896248e+18,2.6059604270508527e+20,3.1794980583916186e+18,1.967943077065081e+17,9.035026261598589e+16,4.5272004799155384e+21,0.0,3228133715.0,2513.567257643823,1.001264349327445,53699.676104269085,1.518526451229373,35.934893613333976,405.5420132361453,4090.5536130865785,1.002049146204086,1.001098640142262,4546.452209106325,0.0,15798.553976977946,395.7219839333713,114.25492447210475,79.80835974071076,369.5825931871423,4536.477375594093,0.0,3231.680272283888,16763.138236131752,12363.465474450259
12320759,1619504993,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.684634341646371e+18,4.826284184146445e+18,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4542506439.0,0.0,6.285334710727901e+18,2.605962962838821e+20,3.179498681414667e+18,1.967943077065081e+17,9.035026745663482e+16,4.528362176046062e+21,0.0,3228745205.0,2518.838489025989,1.0041982208024012,54277.27604275322,1.59780700443184,40.01585242696412,414.97567244175696,4327.924177959604,0.999050240431458,0.9992933421141758,4561.576884027251,0.0,15831.742985792469,416.3825875313819,127.23035002721632,81.66485017321823,391.0291070106866,4524.061320739538,0.0,3226.4635867395696,16837.51426480378,12156.63036200546
12325759,1619570799,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.697630494428278e+18,4.6081686412792074e+18,1.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4543410848.0,0.0,6.285342027230823e+18,2.6059654168149475e+20,3.179498739829142e+18,1.967943077065081e+17,9.03503112295575e+16,4.533598876936588e+21,0.0,3229030146.0,2666.432781282555,1.000671421302426,55419.685205464455,1.791048945321575,41.5173716018512,451.1270803098955,4565.437215773344,1.004486155247273,1.0027079978568048,4546.46139082902,0.0,16759.442022981217,466.741161133091,132.0044306891041,88.77924145724417,412.4886733441261,4553.9373053273885,0.0,3237.774352714926,17858.781507261247,12287.37192678517
12330759,1619637062,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.684692594826365e+18,5.03364619424388e+18,1.08,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5955640251.0,0.0,6.285351508244688e+18,2.6059676666022658e+20,3.1794988733794166e+18,1.967943077065081e+17,9.035031635261746e+16,4.537240570603187e+21,0.0,3229300737.0,2724.503321774276,1.003241858045152,54836.70407262532,1.7132075916431206,42.56385634711409,475.0680820613717,4515.391528147893,1.0001405840569892,0.9988432183322004,5974.947591261735,0.0,17124.461062731607,446.4563589999511,135.33173330233257,93.49069432272623,407.9670530240909,4537.878434290138,0.0,3225.5651411076265,18212.467179644336,13714.185776853894
12335759,1619704786,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.66763853495077e+18,4.978773552180663e+18,1.09,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5956702990.0,0.0,6.285359968504466e+18,2.605969790055769e+20,3.179498935776694e+18,1.96794330911961e+17,9.035032100565947e+16,4.537560128296997e+21,0.0,3229708898.0,2771.96169530774,0.9991950674157908,53827.24439713293,1.6975203511533346,41.61724661672381,449.3738966222847,4285.614107763012,0.9949994022940352,1.0013284457256109,5951.908245668892,0.0,17422.777073915044,442.368675311045,132.32199132782955,88.43423531508324,387.206610342771,4514.869615528757,0.0,3233.9993909805153,18482.438617041353,13800.96957625605
12340759,1619771119,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.659077042139151e+18,4.95319984264007e+18,1.1,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5957231592.0,0.0,6.285367334204052e+18,2.6059718345503965e+20,3.1794989938293693e+18,1.96794330911961e+17,9.03503247575511e+16,4.5378761538450185e+21,0.0,3230197226.0,2785.3157867623822,1.0016681663081433,54536.73964414548,1.6994765782347288,40.68666553616806,441.0514699653322,4221.300433657134,0.9999408662967983,1.0003619455330923,5967.169245031581,0.0,17506.73286155914,442.8788096357787,129.36321213451842,86.79642892956441,381.39586508011337,4537.607812423372,0.0,3231.3663814569577,18547.63241073713,13796.225716694333
12345759,1619838146,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.672278610165366e+18,4.865438006125727e+18,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5958271697.0,0.0,6.285375706191357e+18,2.6059738854001905e+20,3.179501239615223e+18,1.96794330911961e+17,9.035032850897331e+16,4.538200415487414e+21,0.0,3230742019.0,2823.6038702208066,1.0033744469986523,58189.11376156601,1.8086538213900845,40.58186446384142,446.72553110816966,4415.313301886004,1.003365070396049,0.9982291533367864,5978.377569045097,0.0,17747.41116979375,471.33046262718204,129.03008836868077,87.91305199572267,398.92500729544014,4553.471779356908,0.0,3225.0208702759496,18839.871706854432,13738.069584416007
12350759,1619904490,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.683562172546823e+18,4.698717794959252e+18,1.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5959610661.0,0.0,6.285384686619863e+18,2.6059873660602725e+20,3.179501332697734e+18,1.967943323344413e+17,9.035048658243104e+16,4.538542305690466e+21,0.0,3231178065.0,2931.618644666586,0.999920170278331,57867.912802175095,1.941131751697279,40.22798837951665,503.8987608593629,4809.006265639231,0.997972659994786,1.0001488261668985,5959.1349069396765,0.0,18426.35093619664,505.8564820781556,127.90494266442215,99.16442020747063,434.49605607846416,4529.341137308784,0.0,3231.6589488459804,19593.65547782658,13774.848693729213
12355759,1619972156,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.69152113454497e+18,5.280462362725004e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7659216091.0,0.0,6.285393431309346e+18,2.6059893847209188e+20,3.1795024253219087e+18,1.967943323344413e+17,9.035049016347278e+16,4.538920092865892e+21,0.0,3231608664.0,2925.3972792584536,0.9999652265919552,56796.93692565384,1.9161150329803809,42.68872192203945,489.0546615302844,5011.963538734587,1.00054637240885,0.999605622001457,7658.949753953564,0.0,18387.272843021317,499.33754358510464,135.72889488501696,96.2431855908985,452.83336240612357,4541.400033570609,0.0,3230.334188643017,19575.357721098295,15447.450229142394
12360759,1620038749,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.67693546075555e+18,4.890840777169329e+18,1.11,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7660227342.0,0.0,6.285403724512287e+18,2.6059913533828982e+20,3.1795036868364877e+18,1.967943323344413e+17,9.035053544229307e+16,4.5394975694245756e+21,0.0,3232529639.0,3166.1472399570603,1.00112068215658,58646.42207019519,1.94864171123522,43.84963685978373,520.8814043029429,5506.222844177263,0.9997676971945249,1.002231797542499,7668.812022097525,0.0,19900.513654380404,507.81434503202377,139.4200820621235,102.50650818522384,497.4901822360016,4538.443031403751,0.0,3239.7439907043754,21140.16078044261,15485.122027704114
12365759,1620104094,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.647911652943667e+18,4.674524097430693e+18,1.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7661992740.0,0.0,6.285414185221661e+18,2.60599325254315e+20,3.179503740125872e+18,1.967943323344413e+17,9.035053961503136e+16,4.5404962815283267e+21,0.0,3233392257.0,3354.093508009637,0.9993791272436756,55785.98279504828,1.8183482403301188,41.5776423044947,481.0793801951225,5679.805019606011,1.0062733829409438,1.004561152746838,7657.2356174485785,0.0,21081.866913803653,473.86032450740004,132.1962692127566,94.67369542536599,513.173448429567,4568.980553444286,0.0,3248.1402529746206,22297.717316959966,15678.790928226894
12370759,1620171513,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.637833930968346e+18,4.680120870551349e+18,1.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7663741498.0,0.0,6.285427355302791e+18,2.60599588309516e+20,3.179503791695906e+18,1.967943323344413e+17,9.035054849758418e+16,4.543240466344142e+21,0.0,3234096811.0,3308.332955994249,1.0035317054028283,53942.593264019786,1.678283412446549,42.88409662272933,448.6484252518792,5236.919323408859,1.002956861933785,0.9925838588469664,7690.807575254366,0.0,20794.286462055996,437.3599663502603,136.35014781542148,88.29146730034206,473.1585333075878,4556.674201135106,0.0,3210.112292547048,21960.164750239433,15483.398114081521
12375759,1620238067,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.638219184374128e+18,4.519139857886713e+18,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7665734041.0,0.0,6.285435159994208e+18,2.605997796459851e+20,3.179504254255335e+18,1.967943323344413e+17,9.035055250200914e+16,4.545409158758478e+21,0.0,3234546179.0,3415.9085921279266,1.0002543062369156,57394.20247331221,1.8649945811316813,42.882466361145966,471.1311462031927,5397.4646252186285,0.999584309064646,0.999836360591716,7667.683484977162,0.0,21470.471968287187,486.0171768838724,136.3449842282249,92.71593935901737,487.6639109985527,4543.5196733737075,0.0,3234.016879777201,22675.54994833202,15436.968669582999
12380759,1620304338,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.632394567520051e+18,5.151455791634356e+18,1.05,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7667463286.0,0.0,6.285442889642782e+18,2.6059997025466977e+20,3.1795043118450826e+18,1.967943323344413e+17,9.03505565246266e+16,4.5470271627986207e+21,0.0,5772722122.0,3515.895110595344,0.9999717147717322,57925.51754399214,2.0008299076667098,41.5540529148687,467.6776724038621,5219.32107311424,1.0006662283817356,0.9999769475600704,7667.24641005072,0.0,22098.957923621325,521.4162144225982,132.12129041746377,92.03631528844362,471.56856363658284,4550.056521346999,0.0,5772.589046670052,23318.803631482868,18111.9782302553
12385759,1620371716,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.641318049954345e+18,5.240600208799295e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7668940313.0,0.0,6.285447613065275e+18,2.606001627710276e+20,3.179507425930435e+18,1.967943323344413e+17,9.035056062260243e+16,4.549142450074077e+21,0.0,5774502600.0,3439.2873449733543,0.999828263114606,56243.424910909176,2.133233847105893,39.86193394689688,447.5742868040836,5043.4403630783445,1.001303656109782,1.0016049760595227,7667.623273076373,0.0,21617.46043310838,555.9210877844612,126.74131499610714,88.08008294167338,455.67766427079,4555.072967423384,0.0,5783.770538428651,22841.401123151092,18023.929978188135
12390759,1620438345,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.626405647738357e+18,5.105563518945437e+18,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7671419789.0,0.0,6.285452419003105e+18,2.606003544056969e+20,3.1795074550121006e+18,1.967943323344413e+17,9.035056678809384e+16,4.5509465759775143e+21,0.0,5776092175.0,3532.119796017762,1.001888073952526,57688.34744829407,2.0312677763300795,40.26050710714645,451.6367372564354,5109.015881339495,1.000247590656977,0.9997734570054712,7685.903996882503,0.0,22200.970916088598,529.3491024044906,128.0085824897398,88.8795501660857,461.6024806083961,4552.073347830127,0.0,5774.783641782001,23405.25856482055,18033.461975093283
12395759,1620504689,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.611843485665219e+18,4.711888820978194e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7673302950.0,0.0,6.285458311046324e+18,2.606005484694052e+20,3.179507488380426e+18,1.967943323344413e+17,9.035057081129984e+16,4.5526068032862085e+21,0.0,5777591957.0,3848.9426225319694,0.9998366328977008,59329.82932352474,1.960330567881326,40.80104263063957,466.3731166907141,5701.81801661366,1.0006172984672626,1.002504525778815,7672.049384731994,0.0,24192.368395534002,510.8632211712141,129.72722057784753,91.77958611788158,515.1625124631977,4555.417120487926,0.0,5792.06208499578,25448.606205487205,18135.789715694882
12400759,1620571504,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.591602383635174e+18,4.709679391404677e+18,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7674440692.0,0.0,6.285463555771598e+18,2.6060120018248856e+20,3.179507526158753e+18,1.967943323344413e+17,9.035058749923613e+16,4.5542637529382603e+21,0.0,5778605683.0,3814.9609751039393,1.0029915868763086,57432.6727417471,1.8947293643074112,38.92920706752035,452.7265874405698,5239.044506711546,1.0006563384368272,1.0002984080519972,7697.399448057196,0.0,23978.79817570669,493.76874635951503,123.77570685857346,89.094026505417,473.35074911603397,4557.252891290763,0.0,5780.330065465124,25146.705856970293,17967.243083460115
12405759,1620637506,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.582642147838974e+18,5.195356340512086e+18,1.04,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7677004117.0,0.0,6.2854677265157e+18,2.60601391160822e+20,3.1795093381650806e+18,1.967943323344413e+17,9.03505914375806e+16,4.5565232029466776e+21,0.0,9164506922.0,4089.18168562207,1.0006930073532243,58514.19903325989,1.988103786933868,40.31662516978332,480.32620158040487,5377.678253278847,1.0000206697599283,1.0005420129419822,7682.324337303815,0.0,25702.419512836586,518.1026126470645,128.1870862106274,94.52547414275405,485.8764107447592,4556.617385187391,0.0,9169.47420335861,26917.619713947057,21244.75599790252
12410759,1620704795,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.564898971094968e+18,5.582987624542844e+18,0.96,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7680344459.0,0.0,6.285477652041217e+18,2.6060232588860575e+20,3.1795093748025554e+18,1.967943323344413e+17,9.035061232896822e+16,4.560323730172316e+21,0.0,9166511821.0,3820.011226209248,0.9980662550364212,55190.007556272765,1.6942735486425746,35.82272626248485,425.3340416411335,4821.729490771094,1.003753155148987,1.002290924488121,7665.492631583858,0.0,24010.595192884794,441.5316274677968,113.8986939825563,83.70332874387634,435.6462119758125,4577.43933266126,0.0,9187.51160740138,25077.98776851232,21327.075401540966
12415759,1620771463,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.570172082917816e+18,5.209748974024314e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7682262977.0,0.0,6.285485042303369e+18,2.6060252338665764e+20,3.1795094072918016e+18,1.967943323344413e+17,9.035061632558034e+16,4.5643588559690274e+21,0.0,9168742527.0,4090.3115623415,1.0011577712649031,56668.421389185525,1.832319335532578,37.89630275938017,450.0868907402303,5323.034889843397,1.0000817651974268,0.9965915647339616,7691.1572803242,0.0,25709.592143458023,477.5070424899537,120.4916511250275,88.57454915570825,480.9394830199185,4564.732061672012,0.0,9137.491461625748,26874.05083733208,21309.49646534842
12420759,1620838666,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.580504239219542e+18,5.211257981653476e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7684816983.0,0.0,6.285491913370033e+18,2.6060272086977538e+20,3.17950943996034e+18,1.967943323344413e+17,9.035062024377782e+16,4.568887851385001e+21,0.0,9171533052.0,4131.716160848412,0.9991140945405856,55089.66732886528,1.8754887187082927,41.02671048424477,571.0177912578491,5451.476079441636,0.991953018039188,1.00131548245695,7678.00896168016,0.0,25969.868517352974,488.7574630559499,130.4448132751761,112.37306498167581,492.54424502167006,4532.122093263933,0.0,9183.598042833242,27188.77571171487,21531.438821147945
12425759,1620905194,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.574314041900034e+18,5.825664471262815e+18,0.92,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7686604059.0,0.0,6.285541026407738e+18,2.6060370856780546e+20,3.179509473882655e+18,1.9679435455584685e+17,9.035062420760213e+16,4.5730464719081513e+21,0.0,9173902329.0,3722.0825403856416,0.998526329856564,49621.18792773524,1.5944458563081427,37.43962803154616,522.9243879600643,4623.298963642991,1.0052282470622125,0.9915647158128262,7675.276540093838,0.0,23395.30251126989,415.51850326447226,119.03965202494363,102.90856741011211,417.7179472635043,4596.955488690266,0.0,9096.517855749511,24470.139510368273,21683.604014632274
12430759,1620971919,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.570277349393132e+18,5.596801044853415e+18,0.96,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7688780251.0,0.0,6.285558641753698e+18,2.6060393273082695e+20,3.1795121510240046e+18,1.9679435455584685e+17,9.035062776590613e+16,4.574183639805794e+21,0.0,9175744176.0,3813.915192263244,0.9998041434325116,49462.34506983057,1.6348042341216504,38.52448359591184,534.5849333674165,4851.8966618849,1.001622098835043,0.9995850816369358,7687.274352891866,0.0,23972.58759564595,426.0364126571097,122.48906370512664,105.20329691732113,438.37190925660514,4581.6034177591955,0.0,9171.936991246599,25058.480600233543,21345.72453304124
12435759,1621037910,0x9d02F545eda2b7C610C97E54b826684A77bbD678,6.56448627095796e+18,5.203912736037515e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7690197101.0,0.0,6.285563545921539e+18,2.6060415428797484e+20,3.1795121933413745e+18,1.9679439909767226e+17,9.035063130293186e+16,4.5749033090906577e+21,0.0,9177781883.0,4026.021216207703,0.9986313935458032,49755.10970044602,1.684715054726568,40.22544259508307,595.7631120743432,4971.8949641751415,0.9916412736873088,1.000080026957766,7679.6722476135255,0.0,25305.812191701836,439.0437420532365,127.89728521362011,117.24284364522956,449.21384878509184,4536.662944422944,0.0,9178.516352963137,26428.76100038094,20951.063082580513
12440759,1621104902,0x9d02F545eda2b7C610C97E54b826684A77bbD678,5.333443795605343e+18,4.4963092066715356e+18,0.97,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7692111488.0,0.0,5.051189266251954e+18,2.606043794896861e+20,3.1795133895844224e+18,1.9679439909767226e+17,9.035063486192029e+16,4.5753839929008765e+21,0.0,4589753022.0,3737.527736223633,0.998365585651388,47987.72785319736,1.5670105777038474,37.868605719951525,528.8878873435721,4713.5883475469645,1.003039034702461,0.9994513319149552,7679.539390612889,0.0,18878.95998353178,408.3698192562857,120.40373893147913,104.08217397981565,425.875699678618,4589.288743632386,0.0,4587.234770998591,19933.894115664818,16805.080370572545
12445759,1621172008,0x9d02F545eda2b7C610C97E54b826684A77bbD678,5.343922878756286e+18,4.5448423582042097e+18,0.96,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7693094495.0,0.0,5.051195650958457e+18,2.6060460578257656e+20,3.17951343379372e+18,1.9679440272769392e+17,9.035063841301317e+16,4.5757527651963267e+21,0.0,4590433484.0,3719.6004821119736,0.9987810230418092,48707.86559898365,1.6658530582646922,38.192260860117806,537.7407632237139,4753.518917744613,0.9995332765731496,0.9993779381662592,7683.71679007341,0.0,18788.42977854698,434.1289795407697,121.43280647169864,105.82437232094505,429.48346892656116,4573.617154185334,0.0,4587.577950529278,19877.25811619109,16904.9978266993
12450759,1621239289,0x9d02F545eda2b7C610C97E54b826684A77bbD678,5.345156770338071e+18,4.806628755981951e+18,0.91,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7693740667.0,0.0,5.051210629828038e+18,2.60605638463385e+20,3.1795159881323597e+18,1.96794414235264e+17,9.035128603832389e+16,4.576103258420733e+21,0.0,4591029451.0,3476.3028543076325,1.0035609881775396,44839.40424961048,1.5231249990674098,35.00727844959677,554.7489868502489,4587.76882135001,1.0043501974802878,1.000833363981141,7721.137986556242,0.0,17559.537930180264,396.934962841505,111.30620153149434,109.17150191480091,414.5108130554988,4596.010211285051,0.0,4594.855449580822,18581.383737448003,16709.2972640172
