block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,USDT_collateral,WBTC_collateral,WETH_collateral,ZRX_debt,UNI_debt,BAT_debt,ENJ_debt,LINK_collateral,TUSD_collateral,USDC_collateral,USDC_debt,WETH_USD_price,USDT_USD_price,WBTC_USD_price,ZRX_USD_price,UNI_USD_price,BAT_USD_price,ENJ_USD_price,LINK_USD_price,TUSD_USD_price,USDC_USD_price,USDT_collateral (in USD),WBTC_collateral (in USD),WETH_collateral (in USD),ZRX_debt (in USD),UNI_debt (in USD),BAT_debt (in USD),ENJ_debt (in USD),LINK_collateral (in USD),TUSD_collateral (in USD),USDC_collateral (in USD),USDC_debt (in USD),totalCollateral (in USD),totalDebt (in USD)
11895814,1613850755,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,6.319185511241037e+18,9.053946422262674e+18,0.57,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,2.2215028542409718e+18,2.0054866384177993e+21,2.001460654411616e+20,9.022801268594552e+21,5.632808340569768e+21,1.953519240144575e+19,3.000273186727788e+21,4476322836.0,0.0,1992.6090212792872,1.0038348965682848,56818.058378114176,1.6026411310213131,30.157510607041186,0.6044643276678983,0.5727708276811557,35.64266110620036,1.0018996402970566,0.9972542793613308,0.0,0.0,4426.586628158246,3214.075374442033,6035.90709149939,5453.961502502066,3226.308295397463,696.2862424091511,3005.9726265754744,4464.032104003849,0.0,12591.666056836255,18040.975319179932
11900814,1613917825,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,6.393028999467798e+18,9.119888739944359e+18,0.58,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,2.221515586302967e+18,2.0056696698236748e+21,2.00149505676229e+20,9.023666462936453e+21,5.632890773442743e+21,1.953519833110577e+19,3.0017026919428113e+21,4477290291.0,0.0,1949.6930866910973,1.0052865603039167,57291.57879018342,1.5851381573441954,30.472522411305192,0.6015754453688132,0.5735003611029128,34.349276174295014,1.0037614052104993,1.0039316384142274,0.0,0.0,4331.273580591414,3179.263524665441,6099.060297330543,5428.416171300621,3230.4648926226787,671.0199225947792,3012.993312088655,4494.893377499743,0.0,12464.444443278067,17780.9840276615
11905814,1613983375,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,6.533876073568026e+18,9.49507456867202e+18,0.57,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,2.2215326912328259e+18,2.0058484450231698e+21,2.0015201258919605e+20,9.024511541933371e+21,5.63297128332586e+21,1.953520474169297e+19,3.0029578315418687e+21,4478068922.0,0.0,1880.933094001152,1.0029907894632295,56124.11190850842,1.7263797015145323,27.285162125374534,0.5780048222544656,0.6068575936702798,32.30734644707015,1.000348723841791,0.9967776924147184,0.0,0.0,4178.554358345265,3462.856039802489,5461.180113216219,5216.211189728571,3418.4113982129193,631.1306275043223,3004.0050345336203,4463.6392065452255,0.0,12289.783738876406,17859.59998622392
11910814,1614050050,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,3.806512341213366e+18,6.413932424607355e+18,0.48,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6142554727443366e+17,2.0060302222830653e+21,1.0007752307001187e+20,4.512686200653584e+21,5.633053138982683e+21,1.9535209713211286e+19,3.0038847959457737e+21,1918392747.0,0.0,1703.118089265865,1.0009358226630385,51485.635517972114,1.6423698594803584,24.58352472686642,0.4933766449418022,0.4851326319676936,28.7226972191054,0.9959039256479358,1.0024570861604944,0.0,0.0,956.1740053390758,3294.64357428439,2460.258262995181,2226.453977353634,2732.777895328547,561.1039137042945,2991.5806604765444,1923.1064032690467,0.0,6482.940025334241,10923.684335677654
11915814,1614115667,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,4.082362519865411e+18,6.32346075016907e+18,0.53,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6143144226100294e+17,2.0062090759889654e+21,1.0007965266945037e+20,4.513108929607257e+21,5.633133672061694e+21,1.9535229464400146e+19,3.004697057151277e+21,1918660571.0,0.0,1542.5650457861918,1.0126037968621586,48232.43041195888,1.4645824191637165,22.81997198439869,0.4618316959830915,0.4230080296228421,24.629273120434817,1.0056449621070682,1.010051110395182,0.0,0.0,866.0445184371517,2938.2585418601234,2283.814870125209,2084.296751116954,2382.8607752209023,481.1385019490768,3021.6584581821153,1937.9452402100037,0.0,6297.309727372021,9754.349521611739
11920814,1614182899,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,3.8529860543632307e+18,6.375024429443102e+18,0.49,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6143994711352896e+17,2.0063923342629177e+21,1.0008152174019445e+20,4.5135420709341784e+21,5.633216182146815e+21,1.9535234510714175e+19,3.005274344294448e+21,1918963042.0,0.0,1625.338047194292,1.0150696009258968,49207.39659198755,1.5183615074579446,26.31474274143408,0.506452325751228,0.456549155428245,27.925561917998667,1.0016212135389604,1.002031093651926,0.0,0.0,912.5297072583696,3046.4288892035083,2633.619497764459,2285.893879200629,2571.840090303851,545.5324009115731,3010.146535749708,1922.8606356528871,0.0,6262.404829465573,10361.569756966956
11925814,1614249186,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,3.962853623268864e+18,6.844959616642017e+18,0.47,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614439286976405e+17,2.0065731951811423e+21,1.0008320301658022e+20,4.5139695479333097e+21,5.633297606642511e+21,1.9535240049238557e+19,3.005892795545082e+21,1919346633.0,0.0,1601.5682241995,1.0015629004920086,49329.91217878895,1.4496258675618834,24.364621422967183,0.4910768823397121,0.5307766459886211,27.54473338389157,1.0016991049076802,1.0025164745590749,0.0,0.0,899.1907558718708,2908.780408890884,2438.489352296944,2216.706092575489,2990.0228095094385,538.0929787465969,3011.0001227459534,1924.1766199719907,0.0,6346.780440181269,10962.669817942648
11930814,1614316002,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,4.141952274827361e+18,6.928063934567169e+18,0.49,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614472756795252e+17,2.006755403689535e+21,1.0008470534022288e+20,4.514400212019491e+21,5.633379631597212e+21,1.9535249890626298e+19,3.0067130706638704e+21,1919724265.0,0.0,1520.5100547839115,1.0126999077373993,47714.847163268096,1.3499465334561356,23.12487513544917,0.4723700161224274,0.5877518002893477,25.04674863355169,1.0030609003204842,0.9972970087849764,0.0,0.0,853.6862279017528,2709.0125007050556,2314.446313960877,2132.4673009347366,3311.0290201846037,489.294493504135,3015.9163196654695,1914.5352671764374,0.0,6297.880080310098,10534.190872695168
11935814,1614381720,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,4.3345528536520996e+18,7.32400008370322e+18,0.48,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614500610314034e+17,2.0069347967851996e+21,1.0008578562656566e+20,4.5148242235848057e+21,5.633460383024356e+21,1.95352593609058e+19,3.00725952700529e+21,1919953519.0,0.0,1429.4841144301663,0.9959979319711976,46196.64488033257,1.285231543736158,22.643509118531927,0.5182141582371347,0.5684983361009986,24.87747553358697,1.0038560855043968,1.0006100974030474,0.0,0.0,802.5839432902385,2579.3759070500546,2266.293399470571,2339.645834613625,3202.6128542402407,485.9879367932099,3018.855776875334,1921.1248776559135,0.0,6196.174447453622,10469.541773738962
11940814,1614448742,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,4.2296467779625605e+18,7.270165175253516e+18,0.47,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614552651410986e+17,2.0071176875275295e+21,1.0008688226753274e+20,4.5152565041179216e+21,5.633542702629952e+21,1.9535263591586173e+19,3.0077132132739606e+21,1920193291.0,0.0,1487.8370535941506,1.004571607573825,47177.46598284656,1.3752880988456866,23.6516858734979,0.5317142588926652,0.5882311289660049,26.3911551065468,1.0027729396487568,1.0025639957567292,0.0,0.0,835.3539474124549,2760.365068639287,2367.2234994494515,2400.826265797347,3313.8251840462153,515.5581714928272,3016.0534204951377,1925.116658450224,0.0,6293.025199867809,10816.821133491992
11945814,1614515504,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,4.520236418915591e+18,7.226031326511641e+18,0.51,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6145805101361594e+17,2.0072997981364725e+21,1.0008794792290342e+20,4.515686942701712e+21,5.633624664835465e+21,1.9535276546242146e+19,3.008192079300047e+21,1920458827.0,0.0,1378.4766640065395,1.0062535544200673,45055.9366142007,1.2510012110750666,22.18510612522685,0.4993417860061427,0.5326107063148257,24.561461065811105,0.9996416045957504,1.0040190060448455,0.0,0.0,773.9568211408628,2511.1344784594635,2220.46174652579,2254.871183013291,3000.5288118506396,479.8149343003794,3007.1139570837254,1928.1771626345899,0.0,6231.040419267631,9960.915556976515
11950814,1614581423,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,4.3509858026714e+18,7.27135931411132e+18,0.49,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.61461319952083e+17,2.0074797502382227e+21,1.0008883006450952e+20,4.5161122813488257e+21,5.633705649430281e+21,1.9535281129656746e+19,3.0084579346189013e+21,1920675941.0,0.0,1431.5252275113985,1.0039812277849602,46276.94646640211,1.2359148783567533,22.583425765504256,0.5313004775005906,0.5690842320224075,24.93948006706756,0.997936905617787,1.002065590569062,0.0,0.0,803.7460437832558,2481.0740913193185,2260.3486637180213,2399.4126115269128,3206.0530529463304,487.19975433763545,3002.251201954865,1924.643271109954,0.0,6228.5459410680405,10409.134296450335
11955814,1614648092,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,4.0795152001946194e+18,7.401278199343642e+18,0.45,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614637963913408e+17,2.007661735409295e+21,1.0008979775974998e+20,4.5165424273566566e+21,5.633787542774375e+21,1.9535288057391763e+19,3.00889275405684e+21,1920909072.0,0.0,1554.0622277844886,0.9969788155583478,49160.7122504532,1.3234481867834682,25.10007440444972,0.5699998494043631,0.6645953293064643,27.27096943781245,1.0025484440593668,0.9955107542222984,0.0,0.0,872.5496782402636,2657.0362834019825,2512.26137089605,2574.428503421711,3744.188887232792,532.7462435719933,3016.5607489211884,1912.2856390591753,0.0,6339.820480295135,11502.046886924749
11960814,1614714369,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.7903317767214694e+18,6.640725207477522e+18,0.35,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6146671531246784e+17,2.0078425060693741e+21,1.000907002587432e+20,4.5169697046522993e+21,2.8169344417097916e+21,1.9535300121771622e+19,8.608667179882203e+20,1921159835.0,0.0,1470.7162138453066,1.002214760538192,47729.99041387478,1.3125784820277324,25.089438181383933,0.5776858268420707,0.7824005538421147,27.98101804635631,1.0042351458753995,1.000364200140742,0.0,0.0,825.7582017445134,2635.4508687672974,2511.2194366731665,2609.389378652648,2203.9710673306695,546.6175852482785,864.5126141181769,1921.8595216822948,0.0,4103.786186032047,9766.62223432843
11965814,1614781413,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.681956850980927e+18,7.06266547126261e+18,0.31,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614693087734601e+17,2.0080253649042767e+21,1.0009160480332949e+20,4.5174019196191926e+21,2.8169755787076604e+21,1.953530341696974e+19,8.610001296084236e+20,1921472982.0,0.0,1609.9077574289468,1.000745419868861,51466.77518200171,1.4264129937329144,26.34712197217705,0.6690321957278368,0.9285965718088244,30.609407513301168,0.9962000367354856,0.9932907620459236,0.0,0.0,903.913795752662,2864.273472244737,2637.1257201442645,3022.2873252679738,2615.833865257113,597.9640631860116,857.7283607451694,1908.5813625414332,0.0,4317.703139483904,11370.239930311243
11970814,1614847586,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.6908305619551913e+18,8.242478650087218e+18,0.27,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614721268570211e+17,2.0082063348474108e+21,1.0009244780648948e+20,4.517829671851548e+21,2.8170162876713654e+21,1.9535311782619652e+19,8.611227368902998e+20,1921821380.0,0.0,1570.7208463030267,1.0100610885243522,50341.99027127776,1.431189105892367,28.413956046534985,0.7539608476992359,1.3218146055314548,29.42859099946272,1.0029935278863849,0.9989072880846488,0.0,0.0,881.9159742724205,2874.123028817653,2844.022412563689,3406.2666891499543,3723.573273064009,574.8967004976987,863.700531816781,1919.7213828788974,0.0,4226.543657532307,12946.633040899624
11975814,1614914346,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.7992495891500047e+18,8.035967169826608e+18,0.29,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614746587233878e+17,2.0083885306116723e+21,1.0009329224387782e+20,4.5182603234742386e+21,2.8170572692691825e+21,1.953532658224358e+19,8.612411233040136e+20,1922069701.0,0.0,1482.576254886087,1.0072800471145409,47403.28265722045,1.333172912255869,27.41668202140468,0.6515186457252367,1.309510001122383,26.64618725423322,1.010145952010873,1.0058902330973023,0.0,0.0,832.4289967435641,2677.529186296849,2744.2259659259294,2943.7308469840054,3688.9646678425047,520.5419701830623,869.9792344108465,1933.391139568152,0.0,4150.100972373432,11913.93411102908
11980814,1614980157,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.729307840714525e+18,7.81111158290702e+18,0.29,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614768535990187e+17,2.008568162581885e+21,1.0009479057112936e+20,4.5186849170453467e+21,2.8170976711312367e+21,1.9535331021781733e+19,8.613617595402235e+20,1922293143.0,0.0,1548.8869129967115,1.0036050375833687,49452.229800626905,1.3501157806775756,27.688541181111425,0.6830259700722533,1.2095338106504556,28.18153504282025,1.0021083681498533,1.002216271276474,0.0,0.0,869.6641504900906,2711.7995728683654,2771.4787307434385,3086.3791489157575,3407.374881137888,550.5356157634354,863.1778272395396,1926.553466077794,0.0,4227.389196022041,12098.528506721712
11985814,1615045895,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.706045722202445e+18,7.467424282388868e+18,0.3,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614784987254882e+17,2.0087477123178082e+21,1.0009619650186e+20,4.519109318149771e+21,2.8171380514644914e+21,1.9535336921435406e+19,8.614764199855493e+20,1922515872.0,0.0,1549.8837350798212,1.0034435660607803,47776.44275302296,1.3350251161000768,28.09880882012856,0.6540526012324157,1.1095225163744271,27.058621132620765,1.0037526553283722,1.004974652527411,0.0,0.0,870.2263927716702,2681.7286478528454,2812.5838891277854,2955.735204789506,3125.678099835033,528.5992804552187,864.7092440632752,1932.0797204416326,0.0,4194.056251223898,11573.639438214612
11990814,1615112894,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.554875738923522e+18,7.467161841765155e+18,0.28,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614799104515743e+17,2.0089306536228013e+21,1.0009827973131005e+20,4.519541737857166e+21,2.817179191435604e+21,1.95353811302562e+19,8.615783897974129e+20,1922858142.0,0.0,1682.4998027732256,1.0019477000030246,50839.16005107333,1.4144749242878212,31.59366143799992,0.6873211982626151,1.2639696974782166,28.875005953577883,1.0007097489485253,0.9993878780116638,0.0,0.0,944.6898385959022,2841.5820341825947,3162.4711603572196,3106.376842861889,3560.829130340787,564.0842464415607,862.1898941536438,1921.6811182508307,0.0,4298.577926848925,12563.498326045628
11995814,1615179206,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.508228425969968e+18,8.232714547043669e+18,0.25,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614805582577834e+17,2.0091117980478876e+21,1.0015612556963927e+20,4.5199699122174784e+21,2.8172199242221444e+21,1.9535707408342987e+19,8.616932611073343e+20,1923546452.0,0.0,1725.7623777374831,0.9994413318890992,50650.878213525866,1.4134879172473054,33.873009960015565,0.68054838260814,1.697340303078202,28.95575104817358,1.0001523010785778,1.0006348231793762,0.0,0.0,968.9820232723217,2839.8552509396973,3392.5894389769605,3076.058213197061,4781.780920017164,565.6710802659397,861.8244979204043,1924.7675638743365,0.0,4328.606252310677,14207.709031940049
12000814,1615245675,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.44788727466879e+18,8.036211520533886e+18,0.25,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6148109338526854e+17,2.0092933794637383e+21,1.0019636810773329e+20,4.520399121448613e+21,2.817260752175635e+21,1.953597220103475e+19,8.618235645499453e+20,1924110307.0,0.0,1792.6728318763555,1.0004799354127123,51735.55462703721,1.399148660953667,32.752677170181755,0.7218725414609366,1.7938180487605149,30.926837400400533,1.004597796050193,1.0008979286167887,0.0,0.0,1006.5519017240017,2811.300141339758,3281.6992982572833,3263.152002217895,5053.653185317278,604.1858357201467,865.7860535309964,1925.8380207065134,0.0,4388.261012794594,14406.298064072875
12005814,1615312961,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.4197633657314934e+18,7.759819256929491e+18,0.26,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614818330627184e+17,2.0094772009354967e+21,1.0020394290080991e+20,4.520833627550194e+21,2.817302080640708e+21,1.953601635519026e+19,8.61977261815602e+20,1924737253.0,0.0,1823.8770917491445,0.9959602975061452,53877.35036881788,1.4372645313607777,32.47630388272099,0.7147365939556395,1.6865284365368187,30.758328559420377,0.9994865309136128,1.0004959047888968,0.0,0.0,1024.0738527564095,2888.150307482724,3254.253699893525,3231.205228795344,4751.4600733149,600.8952097951521,861.534663138491,1925.691739421131,0.0,4413.350970211477,14152.956578827569
12010814,1615379553,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.4190760094960517e+18,7.790907486114663e+18,0.25,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6148266286444595e+17,2.009659066734625e+21,1.0020639297664121e+20,4.5212635129161717e+21,2.817342966287508e+21,1.9536055436854977e+19,8.621362240718386e+20,1925384949.0,0.0,1819.2481576898344,1.0031286192439015,54962.356390589775,1.4246268345117528,31.76348895930788,0.7369282432362251,1.6594555609474433,30.5319921012808,1.0020522311959237,1.006407180146781,0.0,0.0,1021.4762999909257,2863.014234689992,3182.90465696561,3331.846777781358,4675.2554525019705,596.4746902882399,863.9055269260147,1937.7212372201438,0.0,4400.899573587368,14173.59409084604
12015814,1615446038,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.447594919407855e+18,7.969846548415811e+18,0.25,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614832435978515e+17,2.0098407331547534e+21,1.00214133347549e+20,4.521692928950831e+21,2.8173838040081184e+21,1.9536093241934287e+19,8.623154599821507e+20,1926397669.0,0.0,1781.918511113064,1.0016401804024428,55496.38566754153,1.372831725950851,30.29317014883652,0.8168339995780302,1.6887648968925062,29.545777924525527,1.0020460062856074,0.999282299633601,0.0,0.0,1000.5173854468173,2759.1731225831636,3035.803792815494,3693.472520018605,4757.898869282387,577.2090724390143,864.0797628334507,1925.0150926871286,0.0,4361.414694599145,14201.617095352693
12020814,1615513341,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.424354633961267e+18,8.147192818440189e+18,0.24,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6148378518362195e+17,2.010024768675526e+21,1.0024921042698686e+20,4.522127946961039e+21,2.8174251711287966e+21,1.9536137374953353e+19,8.624926764930437e+20,1927197899.0,0.0,1815.276013183009,0.9938537707906906,57625.94533607029,1.3649562708061034,30.89701004004836,0.7881818254964428,1.8660534335899608,29.803808734084804,0.9991344237523642,0.99507682675446,0.0,0.0,1019.2480470350303,2743.5959124792466,3097.400861069534,3564.2590603642325,5257.465914467673,582.2513017259153,861.7461233185115,1917.7099698647824,0.0,4400.872814478962,14789.403698091348
12025814,1615580473,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.4842750022102057e+18,8.419761840803669e+18,0.24,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614846789820551e+17,2.0102078044786883e+21,1.002634614287345e+20,4.5225606038499906e+21,2.8174663103787497e+21,1.9536168489978204e+19,8.626677750501688e+20,1927651319.0,0.0,1752.452560599574,1.0010468506768768,56789.97623059428,1.319000338919459,30.55632645199147,0.7489509420549878,2.053912484699421,28.166390160904022,0.9972770296883818,1.0013824807254703,0.0,0.0,983.9752634195323,2651.464775405931,3063.6830586230662,3387.176024754225,5786.829230106928,550.2633439378853,860.3187563099175,1930.316259793945,0.0,4353.574088856787,14755.233197554975
12030814,1615646472,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.356654300350498e+18,8.155090055351422e+18,0.24,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.614864333183051e+17,2.0103882633571318e+21,1.002648121000185e+20,4.52298717138407e+21,2.8175068673562887e+21,1.953617029303045e+19,8.628389707262051e+20,1927908730.0,0.0,1881.1640534733097,1.0015423618716888,60007.91563728666,1.387685107129394,32.62030736750385,0.8131002638031105,1.9668774722158544,30.161852406734603,1.001655314170372,1.000340501296731,0.0,0.0,1056.248094871334,2789.785852608418,3270.6689888476226,3677.642062230472,5541.690785216548,589.2470849712175,864.2672403011973,1928.5651854225441,0.0,4433.253356282648,15341.06226496476
12035814,1615713121,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.338298453261554e+18,8.124059065833331e+18,0.24,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.61490947014887e+17,2.0105705259761197e+21,1.0026653066555023e+20,4.52341800453842e+21,2.8175478266081496e+21,1.953617152099305e+19,8.630111604011797e+20,1928247280.0,0.0,1896.3286751422927,0.9990734203141144,61015.09027182841,1.364507946805768,33.08494989396375,0.8127728721407488,2.0019326441093974,29.55386393137611,1.0011687361227464,1.001094917176728,0.0,0.0,1064.771383657132,2743.439460307868,3317.3131431113097,3676.5114434418665,5640.540970426338,577.3693548714537,864.0197927186739,1930.3585510678513,0.0,4434.182407960755,15405.886165089452
12040814,1615779610,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.3481998175446323e+18,9.14862415632704e+18,0.21,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6149722845282336e+17,2.0107522064972034e+21,1.0026836187979666e+20,4.523847463676852e+21,2.81758865194227e+21,1.9536172133674873e+19,8.631681391716516e+20,1928524276.0,0.0,1884.6957653508289,1.002900901803405,60240.45590210154,1.3736183049174584,31.260040255640327,0.7918252889998049,2.79534896506549,29.31843892127217,1.0015303485861988,1.0021933558540026,0.0,0.0,1058.2514487212632,2762.006037497728,3134.3930287295557,3582.096825316957,7876.143522187094,572.7700694566062,864.4890873130848,1932.7542160103508,0.0,4425.642252323957,17242.37320621587
12045814,1615846249,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.4195486412574633e+18,9.457321361896344e+18,0.21,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6150493436841766e+17,2.010934444722648e+21,1.0027018730914977e+20,4.5242782430799174e+21,2.817629599484088e+21,1.95361740002231e+19,8.633060998480563e+20,1928798051.0,0.0,1801.4783267516743,1.001726114010708,56606.036909023984,1.3685499087186357,30.054173645265923,0.773672261380688,2.754452451854834,27.76680539718095,1.0010418288146024,1.0032604044122948,0.0,0.0,1011.5389696288257,2752.0641507643404,3013.5376208325265,3500.3085794390854,7761.0267587177,542.4571416696609,864.2055170187,1935.086712675906,0.0,4358.764437746782,17037.15946258189
12050814,1615913383,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.4077603941880453e+18,9.501234537806275e+18,0.21,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615121342573465e+17,2.011117836807754e+21,1.0027118524780148e+20,4.524711751981713e+21,2.817670803141632e+21,1.953617435518702e+19,8.635124500177302e+20,1929098194.0,0.0,1800.1071063194508,1.003476186201477,55943.5040981187,1.3583086622097529,29.31762908354225,0.9033520220856568,2.578700081184842,27.901970923739505,1.0004369704819036,1.0009416152338724,0.0,0.0,1010.781983161251,2731.7187784605126,2939.713416862197,4087.4075105074153,7265.927928813487,545.0977688195336,863.8897794691442,1930.914662247106,0.0,4334.226595892423,17103.239810312876
12055814,1615979098,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.4470016628292076e+18,9.581431034168257e+18,0.21,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615187169787031e+17,2.0112976473932565e+21,1.0027199302539123e+20,4.5251367967275085e+21,2.8177111990596047e+21,1.9536196652604604e+19,8.638449111042556e+20,1929472056.0,0.0,1766.41172541848,1.0030261619353666,54986.820075204494,1.3682392404913364,30.404004517163795,0.9889850166399377,2.371999498032467,27.901555537233047,1.0017395500032125,1.0028007791386726,0.0,0.0,991.8732457131222,2751.936365471361,3048.6701288890113,4475.292490209549,6683.6095497698425,545.0902758889538,865.3476125221421,1934.8760810830966,0.0,4322.412429340031,16924.75212504332
12060814,1616046294,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.403237387104629e+18,1.0361736668291031e+19,0.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6152547244404243e+17,2.011481209346149e+21,1.0027281667935943e+20,4.5255707110962805e+21,2.8177524346226124e+21,1.9536197017209782e+19,8.641619488205548e+20,1929938006.0,0.0,1831.212152599887,1.0068835430323646,59029.2498370434,1.5951185172610982,31.0498811484077,1.222909958239525,2.556986408307711,30.26905649111385,1.004862781647702,1.0058728861031343,0.0,0.0,1028.2722691339234,3208.55092415079,3113.459040310184,5534.36548931677,7204.954677305982,591.3422511354529,868.3641796859218,1941.2723120953483,0.0,4400.837508848396,18974.538109014404
12065814,1616112204,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.4561418391733555e+18,1.070910969457225e+19,0.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615319738939472e+17,2.0116615829759318e+21,1.0027367669343035e+20,4.5259970906542514e+21,2.817792950876869e+21,1.953619784452522e+19,8.64498497104342e+20,1930469335.0,0.0,1765.755014653332,1.0011080253559033,57018.17738162586,1.5236724674220787,29.38623454799839,1.1999617935051423,2.5284472756632104,29.080890218326847,0.997563474389182,0.9959824477736416,0.0,0.0,991.5278987914211,3065.113367751143,2946.6657823033042,5431.023586300532,7124.640910027618,568.1300248001514,862.3921243756337,1922.7135736252542,0.0,4336.94476922021,18909.66414566356
12070814,1616178055,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.427354177347633e+18,1.053281391204113e+19,0.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615385244061749e+17,2.011841770404261e+21,1.0027453723224755e+20,4.526423031967758e+21,2.817833422257678e+21,1.953619819042857e+19,8.648349841886613e+20,1930779635.0,0.0,1813.5727376709367,1.0037982025753258,58630.53113966023,1.5846105280837532,33.135596070347766,1.1952342980834123,2.558530521833191,30.262189998516035,1.0012614668533473,1.0014207486806397,0.0,0.0,1018.3909590150047,3187.9856502212488,3322.656561868803,5410.136055442575,7209.512816287943,591.2081414874145,865.9259448548304,1933.5227876190322,0.0,4402.183360709331,19102.02416183896
