block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,USDT_debt,WETH_collateral,MANA_debt,GUSD_debt,WETH_USD_price,USDT_USD_price,MANA_USD_price,GUSD_USD_price,USDT_debt (in USD),WETH_collateral (in USD),MANA_debt (in USD),GUSD_debt (in USD),totalCollateral (in USD),totalDebt (in USD)
12114754,1616763627,0x60F9c8582bA286EB076F700dBB1376371eF77599,4.100249810348656e+18,5.55740950680968e+18,0.61,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,481124440.0,4.1002497890362844e+18,5.70931302832271e+21,363706.0,1625.1270222195838,1.0009702841762285,0.866420048837242,0.999374584670275,481.5912674309288,6663.426730013013,4946.663272826465,3634.7853269208704,6663.426764648325,9031.496363056422
12119754,1616829473,0x60F9c8582bA286EB076F700dBB1376371eF77599,4.1002654615144417e+18,5.508636444695081e+18,0.61,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,481162706.0,4.100265427744217e+18,5.709372105257448e+21,363735.0,1701.5602748387423,1.0000490210035131,0.9029786638591952,0.9992712179863906,481.1862930787012,6976.848768144244,5155.4411950803305,3634.699164742798,6976.8488256063165,9373.276942822074
12124754,1616896112,0x60F9c8582bA286EB076F700dBB1376371eF77599,4.1002771215989704e+18,5.488277979268691e+18,0.62,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,481264723.0,4.1002770930790354e+18,5.709430630123673e+21,363766.0,1713.3937023807168,1.000562873192224,0.9152577466305531,0.9979071194934028,481.5356140109398,7025.388949297531,5225.600613070452,3630.0468122963716,7025.388998163408,9403.580926593742
12129754,1616962437,0x60F9c8582bA286EB076F700dBB1376371eF77599,4.1002879922397896e+18,6.009846644016677e+18,0.56,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,481316378.0,4.1002879641955446e+18,5.709487732861081e+21,363796.0,1667.382527168563,0.998291209596853,1.0378174996597187,1.0055923754414735,480.49390919239613,6836.748507859209,5925.406283255724,3658.304838161063,6836.748554619694,10020.713285196034
12134754,1617028946,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1116727529170898e+18,4.0860005997719224e+18,0.43,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,481355362.0,2.1116727465823852e+18,2.8547718880128506e+21,363860.0,1782.5705094670525,0.9994553765509374,1.0912442221484806,1.0056087214159997,481.0932045825228,3764.2055637030526,3115.2533283459325,3659.0078937442563,3764.2055749951105,7283.584170818117
12139754,1617095501,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1116769436195039e+18,3.966117461903745e+18,0.44,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,481421509.0,2.111676934416481e+18,2.8548012307704075e+21,363985.0,1814.664050152007,1.0007852847693244,1.0639529971897383,0.997568746252142,481.7995619786429,3831.9842184207855,3037.374325859129,3631.0006010458587,3831.98423512118,7197.170776796848
12144754,1617161950,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1116820174722819e+18,3.898406132967277e+18,0.45,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,481521770.0,2.1116820069900314e+18,2.854836736816886e+21,364113.0,1838.107089159961,0.9965233768628262,1.0547219992685817,0.9958156016421816,479.84770027336515,3881.497667099911,3011.0591106408992,3625.894061607397,3881.49768636741,7165.687949431822
12149754,1617228331,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1116889685452099e+18,3.655334050102867e+18,0.48,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,481769216.0,2.1116889591957048e+18,2.8548724914329396e+21,364223.0,1928.6454800507013,1.0007900525478686,1.013374154004154,0.9946319012979148,482.1498389965854,4072.6993664257657,2893.0539957955866,3622.678149864304,4072.6993844576464,7049.843493806318
12154754,1617295586,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.111694146134002e+18,3.61331475940368e+18,0.48,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,482046345.0,2.1116941365954662e+18,2.85490861562852e+21,364251.0,1945.784074627968,0.9999711306640812,1.0177183010028403,0.9955028518729292,482.03242864213775,4108.9008214727155,2905.4927458158286,3626.1290929756638,4108.900840032646,7030.730315465868
12159754,1617362123,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1117001634210732e+18,3.519935259051558e+18,0.49,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,482336470.0,2.1117001463624607e+18,2.854948566941898e+21,364276.0,2000.2027658578245,1.0005681053626658,1.0218176845005913,1.0172726785332518,482.6104879352163,4223.828473416566,2917.2369340408513,3705.6802224537882,4223.8285075372505,7040.584240795404
12164754,1617427883,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1117068196518602e+18,3.364249691440207e+18,0.52,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,482553684.0,2.1117068029081116e+18,2.8549932142307416e+21,364303.0,2099.646786207453,0.9998962834156911,1.0213541452118984,1.0103304169289589,482.50363518014984,4433.838402138431,2915.9591539064095,3680.664018784705,4433.838437294389,7063.736052631845
12169754,1617494697,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1117147001613962e+18,3.385700903028867e+18,0.51,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,482772807.0,2.1117142876801206e+18,2.8550375445499163e+21,364333.0,2010.4237708621883,0.9967093949122092,0.9405560020325806,0.9830825144696907,481.18419234503875,4245.440601221429,2685.322698554785,3581.6940174428582,4245.441430483589,6806.693576478811
12174754,1617560501,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.111724350625691e+18,3.354403887961641e+18,0.52,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,482980601.0,2.1117243424687567e+18,2.8550779613749733e+21,364410.0,2079.462936495235,1.001017873709855,0.9953495852030056,1.0123812031173525,483.4722142561278,4391.2525022585505,2841.800664576823,3689.218342279944,4391.252519220593,6975.358559051749
12179754,1617626845,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.111733631484422e+18,3.402730316020874e+18,0.51,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,483177950.0,2.1117336079656148e+18,2.855118548212238e+21,364441.0,2059.793788255295,1.0006793457804593,0.9918549624234936,1.0016432269784534,483.50619490154344,4349.735768137516,2831.863500351669,3650.398592832545,4349.7358165814085,7008.922768047774
12184754,1617693892,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1117437268150976e+18,3.2505891164782034e+18,0.54,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,483265810.0,2.1117437036923433e+18,2.855159663711799e+21,364816.0,2130.200276531261,0.9996821970191644,0.9732674546755958,1.0098599320135744,483.11222668504604,4498.4370215685785,2778.833978593213,3684.1306095746413,4498.437070824676,6924.405834811376
12189754,1617759759,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1117537154330813e+18,3.261416581250203e+18,0.53,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,483383761.0,2.1117537021831017e+18,2.855187551194854e+21,365080.0,2089.0191827274125,0.9985456279094383,0.9391668819611676,0.9916772583884078,482.68074114897087,4411.49399305613,2681.4975898700127,3620.4153349243993,4411.494020735593,6813.161801096931
12194754,1617826120,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.111764490873231e+18,3.3751474760943217e+18,0.52,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,483475167.0,2.111764469056033e+18,2.855215874099763e+21,365292.0,1982.019295780049,1.0004162293550434,0.8860980603137886,0.988422195465434,483.6764035569399,4185.557925811768,2530.0012478169383,3610.627206259593,4185.557969053875,6689.607423722278
12199754,1617892865,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1117766675101217e+18,3.375020876371213e+18,0.52,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,483514236.0,2.1117766429628152e+18,2.855244648858074e+21,365391.0,2044.864498443464,0.999875790858494,0.9870073225027336,1.0228723194917797,483.45417911184046,4318.29708583678,2818.1473759596656,3737.4833969142087,4318.297136032695,6901.460371597041
12204754,1617959193,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.111789430810159e+18,3.409722668894454e+18,0.51,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,483562589.0,2.1117894105452854e+18,2.855275180619427e+21,365458.0,2069.59654596312,1.000938115969877,1.0265089025109126,1.0095579789039173,484.0162267871759,4370.552069866016,2930.965392024296,3689.510398542678,4370.552111806129,7056.750258236114
12209754,1618025864,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.111801712914112e+18,3.306739526850507e+18,0.53,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,483619315.0,2.1118016933811597e+18,2.855309030687924e+21,365545.0,2142.730791225933,1.00458319613176,1.0234905815068314,1.0289194637832375,485.8358371737524,4525.022513370878,2922.3819002004902,3761.1636538864354,4525.022555224736,7085.4526027464535
12214754,1618092003,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1118121709763267e+18,3.294502265012434e+18,0.53,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,483739552.0,2.1118121543957043e+18,2.855342545048503e+21,365656.0,2118.910112831055,0.9960145415293974,0.994769017980284,0.9825492363025834,481.8116281049161,4474.740130348595,2840.406299535224,3592.750235494574,4474.740165481443,6980.754166079662
12219754,1618158795,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1118210644149893e+18,3.339775842840526e+18,0.52,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,483902995.0,2.111821052592757e+18,2.8553763861388575e+21,365717.0,2152.695921953203,1.0003667838204748,1.0539952149860723,1.000582765238282,484.0804827892453,4546.1085678113495,3009.5530479745794,3659.3012715464874,4546.10859326102,7189.521837120622
12224754,1618223601,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1118290004658706e+18,3.406928615173221e+18,0.51,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,484052043.0,2.111828985211228e+18,2.855402669779994e+21,365746.0,2178.5735800541584,0.9972703234004026,1.1101313721554302,0.9944188672971134,482.73073746523556,4600.7748327737645,3169.8720838591435,3637.0472303845004,4600.774866007127,7422.24467014688
12229754,1618290349,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1118378315317484e+18,3.36285792266836e+18,0.52,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,484203149.0,2.111837814416591e+18,2.855424801151681e+21,365796.0,2162.0357551275865,1.0003008025715825,1.091534690572104,0.9977778579448696,484.34879855238756,4565.868863799166,3116.795226777011,3649.8314932480152,4565.868900802749,7270.619068223075
12234754,1618356901,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1118454512787812e+18,3.1956332975122606e+18,0.55,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,484352253.0,2.1118454389140431e+18,2.855447282136821e+21,365918.0,2290.13909601156,1.0005632856683424,1.105548456804307,1.003063762348451,484.62508168254425,4836.419804390743,3156.835336252415,3670.390857910205,4836.419832707713,7318.444751149169
12239754,1618423956,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1118523865168394e+18,3.0696471308541307e+18,0.57,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,484543373.0,2.111852371399252e+18,2.855470286153548e+21,366052.0,2341.5564089410755,0.9979462399929244,1.039799436347394,0.9987541513736802,483.54823719883905,4945.021454987327,2969.1163940491906,3655.9595461863837,4945.021490386011,7187.751912439075
12244754,1618491151,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1118597009112655e+18,2.983673045915173e+18,0.58,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,484824051.0,2.111859686696834e+18,2.8554940354143275e+21,366288.0,2437.3256021167485,1.0005111693011604,1.1038495957561538,0.992560203246568,485.0718781713354,5147.289682464449,3152.0359366762136,3635.6289172677893,5147.2897171096465,7272.182703154712
12249754,1618558802,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1118709858861358e+18,3.151271720380817e+18,0.55,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,485234872.0,2.1118709746544046e+18,2.855517489793389e+21,366504.0,2430.9515882713054,1.0008879654928935,1.208783504717569,0.9914628102751586,485.6657438222846,5133.856100060194,3451.7024390947677,3633.750858170867,5133.85612736399,7660.588993734195
12254754,1618624186,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1118782013277396e+18,3.120171097601922e+18,0.56,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,485509835.0,2.1118781937442993e+18,2.855539246444606e+21,366633.0,2484.891508746932,1.003070734048807,1.266822552301467,0.9957990710309782,487.0007065813652,5247.788191143017,3617.4615163779636,3650.928008093006,5247.788209987044,7753.28666626861
12259754,1618691280,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1118863572957348e+18,3.476777157597083e+18,0.5,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,485744490.0,2.1118863324250862e+18,2.8555610461115074e+21,366718.0,2380.843286945663,1.004619821316892,1.4519525413200938,0.9906754068250856,487.9885427494648,5028.070397346563,4146.139117796269,3632.9850384008173,5028.07045655968,8277.661555871038
12264754,1618757957,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1119166680266614e+18,3.6296517504464845e+18,0.48,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,485937067.0,2.1119166568501993e+18,2.8555821405018726e+21,366749.0,2132.622016760521,1.002431921221448,1.2478283300826425,1.0013097803584068,487.11882766552554,4503.91995996201,3563.27629379627,3672.293606366653,4503.919983797178,7740.675236175537
12269754,1618825177,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1119245874751488e+18,3.505247929437341e+18,0.5,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,486283212.0,2.1119245718528358e+18,2.8556032066936766e+21,366780.0,2250.0409820639206,1.0001246349677235,1.290277751320722,1.0011305675049549,486.3438198924321,4751.91683769668,3684.52128419696,3671.946695494674,4751.916872847524,7886.95149352872
12274754,1618891469,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1119341172948503e+18,3.63641986565144e+18,0.48,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,486490578.0,2.1119341054776369e+18,2.8556227956551943e+21,366811.0,2109.43176776786,0.9974168910375052,1.2765423395297115,0.992286049542425,485.23391982779896,4454.980893526926,3645.323404380057,3639.814381187065,4454.980918454531,7670.779585547281
12279754,1618957284,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1119431089502774e+18,3.511409989057707e+18,0.5,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,486591938.0,2.111943086665752e+18,2.8556405339010567e+21,366841.0,2332.5272182119456,0.999061886567035,1.43635640857939,1.0135466421908808,486.13545956658976,4926.164732962417,4101.717581467854,3718.104637679449,4926.164784941679,8190.459373778412
12284754,1619024194,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.111952339273387e+18,3.333526978248182e+18,0.52,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,486633804.0,2.111952316424736e+18,2.855658597548597e+21,366888.0,2426.5128042487217,1.002629080746603,1.3807859287161308,0.9943377000404277,487.91320356474256,5124.679337767369,3943.0532087123433,3648.1057009243245,5124.679393209914,8088.845896027763
12289754,1619091270,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1119613511456786e+18,3.1841263569498634e+18,0.55,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,486765749.0,2.1119613336039352e+18,2.855676506575711e+21,366987.0,2526.3625367247537,0.9992261089950222,1.3413315883139083,0.9827207536240028,486.38904536531766,5335.579992228231,3830.409104275912,3606.457412102119,5335.580036545035,8044.257540396005
12294754,1619157976,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1119784445637652e+18,3.2759823863523927e+18,0.53,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,486876847.0,2.1119784343401958e+18,2.855694505902314e+21,367109.0,2218.6513103036305,0.9957911795868268,1.101304646077168,0.9901108570165336,484.827669787645,4685.743720681886,3144.989627127261,3634.7860660848264,4685.743743364421,7268.26261401235
12299754,1619224831,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1119935631955753e+18,3.2829438835153357e+18,0.53,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,486916194.0,2.1119935402595292e+18,2.855701657654825e+21,367215.0,2343.6942606292546,0.9999818297532738,1.2403309919265886,0.9864989521780348,486.90734661262,4949.867138792319,3542.015269685412,3622.572127240571,4949.867192547398,7694.2167377628075
12304754,1619291478,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1120033597614623e+18,3.270234558612918e+18,0.53,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,486955756.0,2.1120033403601907e+18,2.855706062944863e+21,367246.0,2279.920839411762,1.0011262174620903,1.137684316672394,0.9940732843787724,487.5041740756726,4815.200428594451,3248.8920008386394,3650.6943739496664,4815.200472827814,7455.875919946116
12309754,1619357593,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1120116374214382e+18,3.206546923797096e+18,0.54,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,486994977.0,2.1120116263123313e+18,2.855710786306586e+21,367276.0,2314.396065362206,1.0049032627746857,1.1451891439202142,1.0039011097369597,489.382841342183,4888.031397936494,3270.328990654161,3687.087839797516,4888.031423647367,7421.219583835285
12314754,1619424655,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1120184961286528e+18,3.096036989027219e+18,0.56,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,487167254.0,2.1120184862179343e+18,2.8557155695829236e+21,367347.0,2451.1072704928374,0.9989715695040328,1.2065505260747893,1.0031553965821922,486.6662363393498,5176.783866984056,3445.5651228002434,3685.0612546827856,5176.783891276289,7588.718773519369
12319754,1619491196,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1120268472769403e+18,3.0811742194809277e+18,0.57,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,487347948.0,2.1120268399713462e+18,2.8557202709340136e+21,367471.0,2512.266183741548,1.0017769768614546,1.2772627855294691,0.9999796664611196,488.2139540270734,5305.973609214535,3647.5052279461484,3674.635280141341,5305.9736275681325,7740.729797818194
12324754,1619557251,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.112029238085273e+18,2.980851103248098e+18,0.58,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,487460510.0,2.1120292294283753e+18,2.855724919570685e+21,367551.0,2643.0345284345567,1.001466760091464,1.3079910916052273,1.0045163987485777,488.1754976222327,5582.166178442226,3735.262754873511,3692.110068764385,5582.166201322706,7878.492390006964
12329754,1619624008,0x60F9c8582bA286EB076F700dBB1376371eF77599,2.1120325497683832e+18,3.0212242413293527e+18,0.58,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,487573377.0,2.1120325420375913e+18,2.855729610353868e+21,367608.0,2683.558665205049,0.9995654302724948,1.3667676782191427,0.998512701823702,487.3614923704183,5667.763229380025,3903.118929165013,3670.6125729200744,5667.763250126059,8107.632492346934
12334754,1619691356,0x60F9c8582bA286EB076F700dBB1376371eF77599,1.29269211800299e+18,2.275351581652292e+18,0.47,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,487675759.0,1.2926921153714488e+18,1.4349706387040483e+21,367676.0,2761.9335362130755,0.9996625758184462,1.4821229866113994,1.000555445045254,487.5112054061558,3570.3297054426266,2126.8029687357116,3678.8022381245887,3570.3297127107685,6284.36984004093
12339754,1619757585,0x60F9c8582bA286EB076F700dBB1376371eF77599,1.2926936327248666e+18,2.251196517615151e+18,0.47,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,487714158.0,1.2926936298388137e+18,1.4349723037235476e+21,367767.0,2780.555249403204,1.0015411373677636,1.419096146048205,0.9995395254272862,488.46579251368115,3594.4060583183955,2036.3636659000008,3675.9765264781677,3594.406066343225,6259.57629449302
12344754,1619824649,0x60F9c8582bA286EB076F700dBB1376371eF77599,1.2926952464920346e+18,2.2895654945850476e+18,0.47,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,487791101.0,1.2926952436695954e+18,1.4349737457151026e+21,367881.0,2760.142698079589,1.0008482585335208,1.4863672062101838,1.0129209889786266,488.20487396399875,3568.0233376568485,2132.89791740352,3726.3438634644613,3568.0233454471836,6319.527481653902
12349754,1619891273,0x60F9c8582bA286EB076F700dBB1376371eF77599,1.2926971514061427e+18,2.1359944064746056e+18,0.5,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,487906909.0,1.292697149809205e+18,1.434975103516005e+21,367953.0,2916.596970562925,1.003241897238526,1.4321063274607149,1.0045279721179248,489.48865306094484,3770.276590988855,2055.036925493865,3696.190809247068,3770.2765956464787,6229.834815063188
12354754,1619958127,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363534802356293e+17,1.493747299767605e+18,0.35,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,487988604.0,6.36353479526967e+17,1.4349764554769207e+21,184014.0,2930.592777520548,1.0002169281918143,1.4181590313401302,0.9938441960463814,488.0944624854917,1864.8929110517997,2035.0248200950434,1828.8124589127883,1864.8929131286002,4377.565048139764
12359754,1620025464,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363545302933289e+17,1.4233009023762025e+18,0.37,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,488049425.0,6.363545288503808e+17,1.4349778456701187e+21,184043.0,3093.1260914695654,1.0005778539326755,1.4477989821403274,1.006841185313572,488.33144627957626,1968.3247966119352,2077.5594643551176,1853.0207226866573,1968.3248010751556,4402.449157152008
12364754,1620091311,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363552353470885e+17,1.2789652561677312e+18,0.41,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,488148002.0,6.363552335206636e+17,1.434979369197299e+21,184127.0,3259.6254495964804,0.9972130006567174,1.345566265472485,0.978699956763638,486.7875338390013,2074.279714167866,1930.8598308408718,1802.0508693901836,2074.2797201213275,4168.947698154018
12369754,1620158204,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363569825464553e+17,1.2411575540655882e+18,0.42,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,488265514.0,6.363569812611959e+17,1.4349810410300134e+21,184165.0,3373.929623411572,1.0013983537849782,1.308126594615881,0.9976136448359658,488.94828192957624,2147.023670141911,1877.1368625409432,1837.2551690121566,2147.0236744782865,4187.578238982937
12374754,1620225046,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.36357730734493e+17,1.2921462413489626e+18,0.41,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,488398578.0,6.363577292175558e+17,1.4349829406792184e+21,184221.0,3325.315811863055,1.002077656685696,1.3753440651844644,0.9983902385481168,489.41330257086605,2116.090418968407,1973.5952711041134,1839.2444813557263,2116.090424012702,4296.79432759712
12379754,1620291111,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.36358582921344e+17,1.2685832204547384e+18,0.41,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,488503022.0,6.363585819620475e+17,1.4349848141571516e+21,184271.0,3447.64435359601,1.0030184945399028,1.4193043482849177,1.0117793532543085,489.977565704633,2193.938071963817,2036.6801864560696,1864.4159320352467,2193.93807527113,4373.6237770674215
12384754,1620358056,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363590503441313e+17,1.3000789313326643e+18,0.4,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,488589778.0,6.363590496494925e+17,1.434986717619422e+21,184327.0,3425.319246026795,1.0013675811738525,1.4785097474250029,1.0035567320571568,489.25796418212957,2179.7329001477274,2121.6418494257255,1849.8260174989953,2179.7329025270874,4453.185384847723
12389754,1620425070,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363595373961426e+17,1.288621112656837e+18,0.41,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,488745558.0,6.363595367079249e+17,1.4349891680497807e+21,184368.0,3453.134209724337,0.999348414169788,1.4902425034831046,1.0107789103069165,488.4270983198282,2197.4348858904655,2138.4818502656426,1863.5528613546558,2197.4348882669733,4449.781647488363
12394754,1620491342,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363600559862031e+17,1.1830073153831178e+18,0.44,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,488886423.0,6.36360054933812e+17,1.4349915797173277e+21,184391.0,3733.7499846201335,0.9993421702945608,1.427644846641194,1.0096465108614994,488.56481898836466,2376.009345321988,2048.6583337569487,1861.6972978426274,2376.0093492513533,4417.053545617221
12399754,1620557764,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363606793614762e+17,1.1079078343276529e+18,0.47,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,488948256.0,6.363606789257339e+17,1.4349936756461166e+21,184406.0,3885.5241296738495,0.9999142953192126,1.4114730127902246,1.0064118136397884,488.906350845798,2472.594773141572,2025.4548466991425,1855.883769060588,2472.5947748346593,4304.802623734793
12404754,1620624710,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363611256733976e+17,1.0933037318006557e+18,0.48,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,489083687.0,6.363611249111405e+17,1.4349956920313884e+21,184450.0,4100.998499954233,1.0056597481167755,1.494024909826131,1.0026249858876202,491.8517774764439,2609.7160186897754,2143.9193093880813,1849.3417864697153,2609.716021815791,4483.636964108854
12409754,1620690893,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363619122440774e+17,1.0733347721814345e+18,0.49,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,489309421.0,6.363619117325432e+17,1.4349974992580342e+21,184504.0,3928.170243389111,1.0071871928322995,1.3294066954629993,0.997740935015742,492.8261821633878,2499.737925693984,1907.695283486291,1840.8719347414446,2499.737927703378,4216.241713277942
12414754,1620758150,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363628782789222e+17,1.0659357356265884e+18,0.49,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,489439322.0,6.363628777767639e+17,1.434999334453784e+21,184668.0,4122.283329900112,1.0020677984575297,1.384472441796651,1.0016997545259891,490.451383875086,2623.2680828264165,1986.7170325477994,1849.8189026880536,2623.2680848964555,4394.089113718299
12419754,1620824472,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363632771317535e+17,1.0143296470760358e+18,0.52,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,489593502.0,6.363632765656594e+17,1.435001143707828e+21,184760.0,4292.553045351852,1.0005117668628287,1.3877262669454684,1.0000888329192326,489.8440597305799,2731.6231207720043,1991.3887802201416,1847.764127701574,2731.623123201993,4354.063815546908
12424754,1620891343,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363676744767526e+17,1.0506645543456413e+18,0.5,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,489716395.0,6.363676740044605e+17,1.4350029725433874e+21,184846.0,3985.758580468049,1.0018519586500374,1.2961294526240708,1.0014828882977738,490.62332951378534,2536.407916995773,1859.949617316575,1851.201059702903,2536.4079188782152,4187.695262676779
12429754,1620957989,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363703189058619e+17,1.0800894845175427e+18,0.49,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,489859534.0,6.363703182040835e+17,1.435004793540672e+21,184895.0,3853.071241712784,1.0001182213756137,1.264692168264058,0.9879346308185726,489.91744586796693,2451.980172151767,1814.8393238122692,1826.6417356519999,2451.9801748557697,4161.661731270929
12434754,1621024730,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363708232408562e+17,1.0401555428130821e+18,0.5,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,489947150.0,6.363708228262058e+17,1.4350066207582844e+21,184970.0,4021.8042515906623,1.0005997174106205,1.2792946136538648,0.9929435443477644,490.24097983613893,2559.3588808306827,1835.7962404937075,1836.6476739800598,2559.358882498325,4183.301984401247
