block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,UNI_debt,DAI_collateral,WETH_USD_price,UNI_USD_price,DAI_USD_price,UNI_debt (in USD),DAI_collateral (in USD),totalCollateral (in USD),totalDebt (in USD)
11778068,1612285641,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.9174387146359473e+18,1.6958742203981489e+18,0.9,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3784109639793666e+20,2.860993596853134e+21,1476.601508077354,18.435827084816257,0.9969799865056213,2541.2146183738496,2852.353357583306,2831.2928976773433,2504.130431349414
11783068,1612352380,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.8444741084765932e+18,1.747414174783435e+18,0.84,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3784423228860804e+20,2.8618365326367544e+21,1554.5870197236088,19.7267187627796,0.9967524874492804,2719.2144034286343,2852.5426825789086,2867.3955072539875,2716.5073941993696
11788068,1612419457,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.7254436024200302e+18,1.7373826672564495e+18,0.79,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3784757564209152e+20,2.8625248398441516e+21,1670.6112749072208,20.84137205899509,1.0016246484974736,2872.9326113872985,2867.1754365241854,2882.5455364194345,2902.491072747005
11793068,1612485297,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.7710629571189527e+18,1.725000092359964e+18,0.82,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3785111900539434e+20,2.8630164444730984e+21,1602.1832905437102,20.046299963873743,0.9946483926002456,2763.4048819377917,2847.6947044832377,2837.5674763969173,2763.766324165491
11798068,1612551623,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.6892362139119283e+18,1.7190009640873303e+18,0.79,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3785409489917424e+20,2.8636937617607366e+21,1694.4729191342572,20.988788142505616,1.0005617342081012,2893.390392415632,2865.3023965082434,2862.3650184946455,2912.800581611661
11803068,1612618337,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.7028380060991987e+18,1.5912431653531643e+18,0.86,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3785697828783825e+20,2.8642708092821973e+21,1672.13800509854,19.58156372028808,0.9997024732352598,2699.455204629675,2863.4186120549716,2847.3801465246897,2660.778172140326
11808068,1612684412,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.7544299776290793e+18,1.557603803373743e+18,0.9,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3786007281032128e+20,2.864655620550496e+21,1631.4131879165525,18.52964094995922,1.0001321473990863,2554.4976505104887,2865.0341773400296,2862.200202780222,2541.0953863729055
11813068,1612750750,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.801716211947992e+18,1.5846662939782098e+18,0.91,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3786335528871692e+20,2.865044983092999e+21,1584.3351843930293,18.424890293038903,0.998905047627639,2540.117196624854,2861.9078952918408,2854.5223868805324,2510.642565071385
11818068,1612817803,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.673360050268634e+18,1.5582236876136753e+18,0.86,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3786662935412328e+20,2.8656199716927213e+21,1736.5177293914755,19.240144725008697,1.0008651531399986,2652.5739015224644,2868.0991718092737,2905.8193949468937,2705.883059898911
11823068,1612884392,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.6373497758102205e+18,1.5197335170094034e+18,0.86,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3787006500884806e+20,2.866285517363616e+21,1747.54324489654,19.28034255503986,0.9986594970643944,2658.182081456205,2862.443253213306,2861.339540250015,2655.800041692644
11828068,1612950929,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.5932025609385815e+18,1.6334754878963827e+18,0.78,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.378739072699664e+20,2.867001074869629e+21,1808.1896093528428,21.05668007937184,1.002665290960478,2903.166756676662,2874.64246691816,2880.8123162834827,2953.6334043468046
11833068,1613016914,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.6553227600002606e+18,1.6227753120336484e+18,0.82,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3787771818715723e+20,2.8678919607213925e+21,1739.139207706217,20.61092328518389,1.001722663274865,2841.7870722917014,2872.832372878408,2878.8367133249217,2822.232170455408
11838068,1613083370,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.6261179606176824e+18,1.6260656178741972e+18,0.8,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3788150526578134e+20,2.868714091484552e+21,1780.0326941891624,21.05652520056251,1.0007956803008369,2903.3053903204172,2870.996670775879,2894.5431345076795,2894.449962712972
11843068,1613149460,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.5823824505427164e+18,1.7265735425099436e+18,0.73,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3788514499707588e+20,2.8691831990884007e+21,1804.6662014224275,22.93096715437892,0.9991989695229472,3161.8397310047217,2866.8848959016827,2855.6721262184365,3115.888916437884
11848068,1613216113,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.5996294534202033e+18,1.693964265525619e+18,0.76,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3788882010699368e+20,2.8697013742112536e+21,1795.1203766474912,21.73983439955093,0.9981963823203376,2997.680114675511,2864.5255300773747,2871.527426920096,3040.8697703577395
11853068,1613282004,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.5787453623012572e+18,1.6364686400880266e+18,0.77,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3789299306992571e+20,2.8701357641952615e+21,1824.845464007082,21.689922514509533,1.007708993555971,2990.8883349804887,2892.261622306205,2880.9663132176665,2986.3023748544733
11858068,1613348882,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.5907788436331067e+18,1.6055222636561746e+18,0.79,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3789780940496201e+20,2.87107613319922e+21,1813.328047065077,20.852111804342726,0.998297944471226,2875.4605392862118,2866.189402193177,2884.603893837663,2911.3385508751526
11863068,1613414566,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.5780973830188244e+18,1.6008904935206167e+18,0.79,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3790317564062985e+20,2.8720861323438646e+21,1818.106773616929,21.184585573930587,0.99874513338141,2921.4216252757033,2868.482047330671,2869.1495414936744,2910.589850088782
11868068,1613481547,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.5955023709890145e+18,1.6043568857895547e+18,0.8,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.379086210069077e+20,2.8731204955520384e+21,1781.590233712393,20.781022144938625,0.9977533397163244,2865.882107122497,2866.6655698444674,2842.5314420189957,2858.3065591119
11873068,1613548333,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.605052824820488e+18,1.5400903284461327e+18,0.83,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3791441123653924e+20,2.8738623732741985e+21,1794.6583483049328,20.123229883933984,1.0014557142319145,2775.283401620287,2878.0458956315374,2880.5214515345033,2763.935965089538
11878068,1613614480,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.5072933820009326e+18,1.6212279668444296e+18,0.74,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3791815285179382e+20,2.87453786498496e+21,1897.427160746748,22.10756408445749,1.0005362923850558,3049.0344025810355,2876.0794577525057,2859.979402222393,3076.161978052849
11883068,1613681616,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.4864281720874473e+18,1.4998884993434744e+18,0.79,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3792140929891007e+20,2.875379338780741e+21,1937.5072778011952,21.468131908179338,1.0001678433977972,2960.915007790994,2875.8619522189183,2879.9654013481563,2906.044883368295
11888068,1613747297,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.4968412874678766e+18,1.464788477065378e+18,0.82,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3792474714460576e+20,2.876215877059216e+21,1924.1120984175968,20.367170459333764,1.0041193039448293,2809.136835654693,2888.0638844677665,2880.0904306279135,2818.4172303441806
11893068,1613813646,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.441471268109478e+18,1.880813832205628e+18,0.61,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3792809638321442e+20,2.8768996160680797e+21,2002.422121582695,25.395940268386667,1.002650348987413,3502.813697080392,2884.524404052415,2886.4339548882785,3766.183224187272
11898068,1613880934,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.4839027331239255e+18,2.1558586785520773e+18,0.55,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3793081388900642e+20,2.877396961556099e+21,1944.0218903327025,29.917673403012905,1.0030376420792435,4126.569042143051,2886.137463645209,2884.7393963174372,4191.036463568971
11903068,1613946982,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.4902037069052718e+18,2.0491287785357888e+18,0.58,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.37932733398238e+20,2.87782810591943e+21,1924.196952692478,28.610510751234983,1.0023581479031196,3946.3259518375176,2884.6144502329425,2867.4454317181585,3942.927351333024
11908068,1614013201,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,1.6570360964238228e+18,2.1364625150299497e+18,0.62,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1.3793462219219481e+20,2.8782970465139105e+21,1711.9810209639036,26.92806106016977,0.9994588839949335,3714.3119287028703,2876.7395539147064,2836.8143481296975,3657.5832777320825
11913068,1614080510,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,5.757303203125162e+17,9.918030451572186e+17,0.46,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6.8968601047352476e+19,8.326695515029141e+20,1474.8247857143929,20.86500924572292,1.0112758798502215,1439.0304985175849,842.0586333205988,849.1013462841855,1462.7357135448772
11918068,1614145742,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,5.0972385461437574e+17,1.1055889659986817e+18,0.37,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6.896998918332007e+19,8.32776015585468e+20,1625.969124686217,26.260441749375527,1.0044346814900205,1811.1823834036368,836.4691119671178,828.7952497190211,1797.653523307616
11923068,1614212759,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,5.093637887440538e+17,1.0659174779850286e+18,0.38,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6.8971198365004464e+19,8.328788269435666e+20,1643.8191933050628,25.369173807347188,1.0066565530896596,1749.7423190228185,838.4229290723698,837.301972312061,1752.175608791117
11928068,1614279267,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,5.261582237342932e+17,1.0901083012292822e+18,0.39,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6.8972367006846165e+19,8.330529910553345e+20,1598.2651162641312,24.679466194271228,1.0009307382148658,1702.2011998843282,833.8283453091179,840.9403346300189,1742.2820708047134
11933068,1614345153,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,5.662153701010305e+17,1.0608078800267561e+18,0.43,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6.897320340668598e+19,8.331963897043221e+20,1481.5566258366189,22.711880326832265,0.9993736098893816,1566.5111415309116,832.6744837256084,838.8801332237151,1571.6469433933378
11938068,1614411692,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,5.574748393882794e+17,1.1015752996236892e+18,0.4,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6.897394383565606e+19,8.333333839083133e+20,1500.1902881240394,24.012407178874053,1.0037628822905518,1656.2304241145632,836.4691193407475,836.3183399238055,1652.5725661327872
11943068,1614478256,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,5.717809878685999e+17,1.1153570722932442e+18,0.41,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6.8974694976543465e+19,8.334683545194732e+20,1465.0256598285575,23.81552019371601,1.005461110866949,1642.668241069273,838.0200176075975,837.67381902962,1634.0267307808583
11948068,1614545461,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,5.983696864404704e+17,1.0981484716616787e+18,0.44,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6.897538350552955e+19,8.336207515143821e+20,1424.23625402973,22.418979047426014,1.0124815865580927,1546.3576775986407,844.0256610810311,852.2198007409196,1564.0228656479023
11953068,1614611420,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,5.478170159539676e+17,1.0814431370876358e+18,0.41,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6.8976008802621964e+19,8.338153899455404e+20,1537.405596907015,24.084088287150312,0.999722449482682,1661.2242856976045,833.5839640527132,842.2169464085293,1662.6167316952117
11958068,1614677805,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,5.3265652423477664e+17,1.171085671954107e+18,0.36,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6.897665530698212e+19,8.339694873412225e+20,1564.7525620950598,26.60737391967308,1.002537799108408,1835.2876594812758,836.0859343626364,833.4756610130161,1832.4593056230035
11963068,1614744768,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,5.454603280744924e+17,1.1736202334875597e+18,0.37,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6.897728221139998e+19,8.341095859183797e+20,1524.7042218087497,25.838994994035545,1.0035703465166756,1782.3036497625412,837.0876461729891,831.6656650443642,1789.4237247986528
11965096,1614772208,0x4cBA0E5365B79bDDb9681bA81B279742675d3f6a,0.0,6.759363503527826e+17,0.0,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6.89775354427994e+19,8.341672521297389e+20,1600.6645257136754,26.873499324985808,1.002054977354326,1853.6677521612546,835.8814469425859,0.0,1081.9473376500694
