block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,USDT_debt,WBTC_collateral,WETH_collateral,UNI_collateral,AAVE_collateral,BUSD_debt,DAI_debt,sUSD_debt,TUSD_debt,USDC_debt,GUSD_debt,WETH_USD_price,USDT_USD_price,WBTC_USD_price,UNI_USD_price,AAVE_USD_price,BUSD_USD_price,DAI_USD_price,sUSD_USD_price,TUSD_USD_price,USDC_USD_price,GUSD_USD_price,USDT_debt (in USD),WBTC_collateral (in USD),WETH_collateral (in USD),UNI_collateral (in USD),AAVE_collateral (in USD),BUSD_debt (in USD),DAI_debt (in USD),sUSD_debt (in USD),TUSD_debt (in USD),USDC_debt (in USD),GUSD_debt (in USD),totalCollateral (in USD),totalDebt (in USD)
11653095,1610625703,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.8480016775403917e+19,1.9860123266498286e+19,1.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2654261347.0,3.0,2.8480014851364983e+19,0.0,0.0,2.5110394606991856e+21,6.31034916765658e+21,3.369571457642628e+21,2.541317867432816e+21,2746057171.0,295200.0,1166.234392090537,0.9995796748093368,38124.86678270266,6.707554086382695,143.48656713736713,1.001232377193983,1.0058129945861238,1.0041144173596352,0.9994567802212738,0.9976500617206928,1.009862041060578,2653.1456940932526,0.0011437460034810797,33214.37280691111,0.0,0.0,2514.1340084637427,6347.031193204719,3383.4352809424845,2539.937373303196,2739.604106136701,2981.1127452108267,33214.37505079149,23161.55878454776
11658095,1610692792,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.221326765768514e+19,2.317277771443797e+19,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2655476241.0,3.0,2.8480601440015258e+19,6.434794983990277e+20,0.0,6.905506528133341e+21,6.314190063482853e+21,3.3710920659777943e+21,2.54158116305792e+21,2746496905.0,295260.0,1188.8956158975093,0.9956028607748704,37905.54034547901,6.800284786292526,147.21027277566924,1.0022573415667768,1.0004042708979022,0.995665919798108,1.0003036223159087,0.9999147897537356,0.9989203888965588,2643.799742259299,0.00113716621036437,33860.462190158425,4375.843843254053,0.0,6921.094615058945,6316.742706769342,3356.481482595885,2542.3528438167173,2746.2628753223603,2949.4123402559794,38298.21269195489,27550.013832862813
11663095,1610758147,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.2473947733212905e+19,2.317816384452055e+19,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2656835230.0,3.0,2.848115523525386e+19,6.434795056324196e+20,0.0,6.90720626716045e+21,6.315404873264216e+21,3.3714706843672647e+21,2.5422255371437615e+21,2747071115.0,295308.0,1173.7226782026696,1.001784622283293,37222.6981922452,7.462707365683231,168.71368979997837,1.0016942603788066,1.0025799624882514,1.0100139263434833,1.0004073136356786,1.003037397942785,1.0207983720880969,2661.5766773544956,0.001116680945767356,33428.977801028144,4802.099246349262,0.0,6918.908873067145,6331.698380935358,3405.232343469732,2543.2610202700102,2755.415063153385,3014.499256645917,38115.40890524016,27204.736543410945
11668095,1610824996,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.2864637543716045e+19,2.2261904800533828e+19,1.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2657933943.0,3.0,2.8481764425227e+19,6.43480014627935e+20,0.0,6.910991753411925e+21,6.316845635726738e+21,3.371743368763274e+21,2.542979120396495e+21,2747474732.0,295385.0,1235.7191377300398,0.994383190537692,36494.00013364687,8.29425432182416,185.5490297391253,0.9957858172213576,0.9967281374440784,1.004465440353776,1.000577423346885,1.0012411119809528,1.0006680862705175,2643.004834478768,0.001094820004009406,35195.461376571635,5337.186892335223,0.0,6881.867570981357,6296.177785019668,3386.7996876647267,2544.447495911253,2750.8846558072505,2955.823426630168,40611.461567331084,27509.461804343897
11673095,1610891679,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.293910953662894e+19,2.2708642766974796e+19,1.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2659350483.0,3.0,2.848236479859743e+19,6.434800623255408e+20,0.0,6.913170075025674e+21,6.318838165865492e+21,3.3728395334058917e+21,2.543911305699141e+21,2748203213.0,295503.0,1222.553624017415,0.9993750060673062,35284.89938740552,8.319229579321858,185.99510379380152,0.9993937109770986,1.000494209263415,1.0088394192864274,0.9993303691467648,0.9988028898037072,0.9976688834162462,2657.688405083219,0.0010585469816221655,34821.21830511134,5353.2583682025115,0.0,6908.978695895736,6321.960994221084,3402.6534762275046,2542.2078242009507,2744.913310912233,2948.14148056151,40269.8277359123,27762.53351128189
11678095,1610957459,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.3372742545860076e+19,2.2603692122393338e+19,1.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2660616743.0,3.0,2.8482935231138243e+19,6.434801046128434e+20,0.0,6.914026809516004e+21,6.321204934746315e+21,3.3737695329705714e+21,2.546104504467805e+21,2748870093.0,295775.0,1221.5269352206487,1.0007342751157942,36080.075324625104,9.318787191329294,194.73917245588424,1.001010631741122,1.0001951018487254,1.0107603092135635,1.0008115997836335,1.0002047964212415,1.001832868182048,2662.57036766705,0.001082402259738753,34792.672578980535,5996.454156741399,0.0,6921.01434446867,6322.438213515256,3410.072336360635,2548.17092233274,2749.433051757504,2963.1711658654526,40765.70392195221,27611.018762938253
11683095,1611024227,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.30019904733516e+19,2.0859350461032112e+19,1.27,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2661720754.0,3.0,2.8483452048887374e+19,6.43480212582746e+20,0.0,6.916111922176896e+21,6.322423098101331e+21,3.375442717576312e+21,2.549676559354412e+21,2749359827.0,295930.0,1318.020444403662,0.9979392947851018,36762.95052941277,9.287995830201773,203.0787979254596,0.999385799252512,1.0014568804314747,1.0038975636984542,0.9972385416086154,0.997996212950014,1.0095248324199968,2656.235732161629,0.0011028885158823828,37541.77212762493,5976.641531285895,0.0,6911.864041064584,6331.634112592458,3388.5987205785486,2542.6357336242663,2743.8506953829055,2987.486836580497,43497.29814989229,27493.050364621275
11688095,1611090449,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,4.083356770474242e+19,2.9535966093868675e+19,1.1,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,8625414413.0,3.0,3.378364167171234e+19,6.434806150844333e+20,2.1637670344744464e+19,6.920266746909645e+21,6.324373423226044e+21,3.3780697331187523e+21,2.5522160850432206e+21,10202378404.0,296005.0,1365.9042455189667,1.0008191648856706,36719.0882580719,8.955604357647278,191.3939304143188,0.9988345551784572,1.0016724638865715,1.0100365750488292,1.0004880383209536,1.002323306353092,0.998751613690895,8632.480049611488,0.0011015726477421569,46145.21958848338,5762.757800511702,4141.318772289991,6912.201557865765,6334.950709381582,3411.9739835153773,2553.461664296076,10226.081654562662,2956.3547141057343,55774.74348759384,40343.301483119474
11693095,1611156544,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.651396623944338e+19,2.7546488246698828e+19,1.05,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,8628421671.0,3.0,2.947339880216454e+19,6.434806452130269e+20,2.1637670344744464e+19,6.921592267202784e+21,6.32608295369346e+21,3.38024360804023e+21,2.5539020685657836e+21,5102666449.0,296026.0,1300.6029969875372,1.001159058777637,34796.2182354444,8.23942851938722,183.65557852288364,1.0005039435805758,1.0003169817279798,1.0082157222198171,0.9978639177930708,1.0000602012157995,0.989505052789711,8638.422518874924,0.0010438865470633319,38333.19081350409,5301.912779841903,3973.8788650514875,6925.080359193204,6328.088206399465,3408.014750559201,2548.4467237988806,5102.97363572405,2929.19222757127,47490.17392292181,35827.045170138466
11698095,1611223067,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.6467426936109806e+19,2.8402946090369946e+19,1.02,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,8631385894.0,3.0,2.9473565660751315e+19,6.434806932667286e+20,2.163769998423556e+19,6.924147703123035e+21,6.329031471185941e+21,3.3823694285822577e+21,2.5555020464136493e+21,5104096076.0,296177.0,1249.528427578815,0.9957586722148484,32395.84091675159,7.975071560175887,173.04755174840483,1.0015454046624117,1.001509059454602,0.9970717861736474,0.9970387447985836,0.9976582014405844,0.9721573105602206,8594.777357183411,0.0009718752275025476,36828.05815521954,5131.804576393751,3744.3510077384612,6934.848313266668,6338.582355966007,3372.465127655651,2547.9345526864763,5092.143311162104,2879.3063576979443,45567.0866373226,35490.2885669058
11703095,1611288859,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.942111229477087e+19,1.3914178988933069e+19,1.08,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2158259893.0,3.0,1.3799080113567797e+19,3.3114995963031087e+20,2.163769998423556e+19,1.7322723716217934e+21,3.166182440421646e+21,3.383113749264808e+21,2.556269984624036e+21,2552321142.0,74058.0,1171.3874595734233,1.0052824954693376,31299.43415695581,8.210846580165684,177.16983917432222,1.0017851894640648,1.0054566201686308,1.0133725723473894,0.9991650306270085,1.0052601072382954,1.0089067897301685,2169.6608911064254,0.0009389830247086742,16164.069398682326,2719.0215135525427,3833.5478263092486,1735.3648060085031,3183.4590953836155,3428.354682636299,2554.135577477777,2565.746624913488,747.1761903383682,22749.647393061823,16298.89477789621
11708095,1611355471,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.946113143035572e+19,1.3028865602025769e+19,1.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2159617905.0,3.0,1.3799165640352356e+19,3.311500440892965e+20,2.163769998423556e+19,1.7328329100648427e+21,3.1671783228136704e+21,3.383575722377532e+21,2.557257715063492e+21,2552889062.0,74072.0,1254.6752696258927,0.9989095663145884,32965.668638816736,8.678336057096335,190.43228196344631,0.9948219243564358,1.0027863513081448,1.007604497872491,1.0004443752206311,0.9935512356053002,1.0021008738332382,2157.26298488877,0.000988970059164502,17313.471870421447,2873.8313679291828,4120.516584438404,1723.8601701788696,3176.00319427657,3409.3061167597643,2558.394097024834,2536.426081913356,742.2761592657562,24417.400324606493,16346.995462141202
11713095,1611421857,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.991944360064565e+19,1.3096597007538627e+19,1.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2160200663.0,3.0,1.379924770462126e+19,3.3115263748380315e+20,2.1637700180969157e+19,1.733700185043589e+21,3.16902118952888e+21,3.3845714336290733e+21,2.5584118844055874e+21,2553306660.0,74095.0,1240.7367547318936,0.9996731058267256,32138.544528165286,9.14111595889774,212.11525088274743,1.0000483845121877,0.999129033155933,1.007686989084408,0.998866635422586,1.003118307595887,1.0041685787527967,2159.494505990162,0.0009641563358449585,17121.233814773313,3027.104659334271,4589.686202411942,1733.7840692813218,3166.2610771446552,3410.5885972947794,2555.512271001367,2561.268655552507,744.0387084268848,24714.78580913007,16249.429269164904
11718095,1611488287,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.033914492421438e+19,1.2203338401432936e+19,1.28,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2161024026.0,3.0,1.3799330632683792e+19,3.311529849596201e+20,2.1637701333044986e+19,1.7341844659298052e+21,3.170688791077136e+21,3.388856056790111e+21,2.5590355402122655e+21,2553767040.0,74159.0,1346.9308904408454,1.000935087301457,32851.05153860491,10.612907058478717,244.38796159623217,0.999972168494644,1.0002641674883663,1.014362483865181,0.998953123524786,0.9981898860771052,1.00300666833,2163.0447721248565,0.0009855315461581471,18586.744696568414,3514.4958515142484,5287.99372241094,1734.1362009655534,3171.526383971466,3437.5284472271796,2556.3565461059807,2549.1444307250663,743.8197151668447,27395.42258357747,16437.053459393028
11723095,1611554637,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.0751004168266297e+19,1.1410073542358764e+19,1.39,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2162171852.0,3.0,1.3799508027077085e+19,3.311536660820421e+20,2.163772180677249e+19,1.7346020488397552e+21,3.1718817435694887e+21,3.3909393311719243e+21,2.5621988925906197e+21,2554323253.0,74167.0,1443.8744114343212,1.0008329317761184,33526.97137449817,12.485337113790466,269.76436533125667,0.998516369196958,0.9990985544902938,1.0014484297172663,1.0006188915106538,1.0008248947171838,1.0201315257703407,2163.9727936409595,0.001005809141234945,19924.75653067912,4134.565157501896,5837.086290418273,1732.0285398090768,3169.022465014429,3395.850868468641,2563.7846157338504,2556.4303007573794,756.6009487180886,29961.843930126648,16474.71322039558
11728095,1611620711,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.3396761503658406e+19,1.5246418470177114e+19,1.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2163158417.0,3.0,1.6433093493042809e+19,3.31153951430579e+20,2.163772180677249e+19,1.7351878315958238e+21,7.237855658178722e+21,3.392013386439048e+21,2.5655939505130617e+21,2554805613.0,74185.0,1346.1234159103394,1.0028204514427346,32683.17217803313,11.81245471958265,251.1359378168472,1.0015396389954856,1.0017888532991208,1.0157376431845946,1.004595048914152,1.0027055551083377,1.0194251505760068,2169.2595002780913,0.0009804951653409938,22120.971946828755,3911.741056484587,5434.009558163854,1737.8593944458407,7250.803120151415,3445.395682792194,2577.3829802095215,2561.717780377062,756.2605479548107,31494.928516544183,20523.56091147331
11733095,1611687073,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.4471460859441897e+19,1.5388046394814081e+19,1.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2163730679.0,3.0,1.3433397869698744e+19,6.434359629985723e+20,2.163772180677249e+19,1.7353875165312658e+21,7.239015483353583e+21,3.394624893721109e+21,2.566298665200613e+21,2555061455.0,74194.0,1329.8869848743889,1.0050693583938852,32088.22932163934,13.352805872521454,287.09674621914326,1.0007032694731477,1.0017531516804656,1.0157888468903689,1.0009789964194733,1.000441788648373,1.007144754984826,2174.6994052796954,0.0009626468796491802,17864.9009895517,8591.675505318834,6212.119526319383,1736.607961595724,7251.706575513142,3448.2221064183063,2568.8110624051433,2556.1902521467146,747.2409795134419,32544.277297834808,20464.362623106506
11738095,1611753889,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.6767478935153615e+19,1.789644373595526e+19,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2164433786.0,3.0,1.476665445290916e+19,6.434363008181086e+20,2.1637722356443554e+19,1.7356490223331949e+21,7.240110297458243e+21,3.3967476798166417e+21,2.568818054331223e+21,4758898443.0,74203.0,1270.2994883692309,0.9931676090863204,30917.533296649424,13.976788855275288,276.8417784311855,1.0016320731543564,0.9993254760923412,1.0096667727995516,1.0015382862582407,0.9968261618937252,0.9896160405604214,2149.6455282672723,0.0009275259988994827,18758.07359645573,8993.173318354098,5990.225538358055,1738.4817285079298,7235.226669968521,3429.583267894833,2572.7696318441217,4743.794469777715,734.3247905770495,34002.7147962598,22733.843321412693
11743095,1611820724,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.6743073369614954e+19,1.7557823668437654e+19,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2165272434.0,3.0,1.4766884231895427e+19,6.43439311716159e+20,2.1637722356443554e+19,1.7364731760991068e+21,7.241055325762502e+21,3.399289811044643e+21,2.5727981022634065e+21,4759584647.0,74223.0,1287.5822604257849,1.000023136288611,31275.795248646133,14.425670571879206,280.842651496771,0.9996324377371668,0.9977309291686216,1.003714085560423,0.9991073359450036,0.9990673292691354,1.0044140539395403,2165.322530367954,0.0009382738574593839,19013.578178749794,9282.043543814007,6076.795318934567,1735.8349140891507,7224.624858334418,3411.9150642475365,2570.501457876753,4755.1455217086705,745.506243255545,34433.906859981435,22607.142287164297
11748095,1611887105,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.7933698039450108e+19,1.8179777149132345e+19,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2166300281.0,3.0,1.6100094667591113e+19,6.43439766093005e+20,2.1637722356443554e+19,1.7367552742814785e+21,7.242106687962379e+21,3.4016511053127814e+21,2.5759570681886477e+21,6623833039.0,74232.0,1345.696022933147,0.9991531098245148,33862.73435577318,14.686739359940177,297.1991966058917,0.9957526505745116,0.9976048896400502,1.0088298368661843,0.9992616298673628,0.9983178695220396,1.025065220020929,2164.46566257487,0.0010158820306731954,21665.83336302453,9450.032138428838,6430.7137007163665,1729.378667765045,7224.761043206178,3431.687129648369,2574.055058426541,6612.6908875641775,760.926414125936,37590.26635750346,24464.453807398306
11753095,1611954052,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.7619803801001394e+19,1.8113119732015448e+19,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2167293151.0,3.0,1.6100324986624086e+19,6.43440195743849e+20,2.1637953266319884e+19,1.7373412586283433e+21,7.242734806764405e+21,3.405030019263502e+21,2.577872456577351e+21,6624895731.0,74239.0,1354.2502945340138,1.0024912074463372,34316.11266404811,14.943081179962729,281.8199257087792,0.9999374189368244,0.9936067549653036,1.0081620613074238,1.0013636942738071,1.0001138943108532,0.99447263632852,2172.692327836167,0.0010294833799214431,21803.869855229008,9614.979079451445,6098.006382004305,1737.2325339652793,7196.430228423435,3432.822083034349,2581.3878864849908,6625.650268933756,738.2865404839299,37404.12743247781,24529.69773201178
11758095,1612020448,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.0297233703738806e+19,1.97634900908704e+19,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2167913524.0,3.0,1.743353936855294e+19,6.434406206487908e+20,2.1637953266319884e+19,1.7378560837887344e+21,9.722473633967002e+21,3.407311224358875e+21,2.579102706869108e+21,6626129697.0,74251.0,1364.99578027604,0.9966828560477408,34189.3711670166,16.56578920813743,300.1372481167086,0.998020123250526,0.9969621251121036,1.0132276561180196,1.000269875634339,0.9978993996963612,0.9841582415092228,2160.7222427648426,0.0010256811350104979,23796.707673350982,10659.10168962099,6494.355748231195,1734.4153429345092,9692.937975466139,3452.3819655217626,2579.798743848149,6612.210846946532,730.747335903013,41355.59615964049,26977.080577565426
11763095,1612087104,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.146746448759787e+19,2.0055233509365117e+19,1.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2168477980.0,3.0,1.743375534897576e+19,6.43444001683626e+20,2.1637953266319884e+19,1.7381247967661575e+21,9.726399190819418e+21,3.4093113533364846e+21,2.5802793084585876e+21,6627311677.0,74265.0,1341.2603250547625,0.9987483802612916,33339.168776356535,18.86681533057132,304.8069206004015,0.9980515817750424,0.995613938489432,1.0045289893567848,0.9978646523208248,0.9964776999911198,0.96329446613636,2165.763870157278,0.0010001750632906959,23383.20436629243,12139.739155328793,6595.397903202363,1734.7382027348876,9683.738605692146,3424.752088169711,2574.7695150256463,6603.968297021251,715.3906352761678,42206.06164728472,26899.28901582022
11768095,1612152241,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.1100513340019204e+19,2.0565832549007065e+19,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2169062576.0,3.0,1.7433977633279201e+19,6.434446434025649e+20,2.1637953266319884e+19,1.7383157147858263e+21,9.729883730648016e+21,3.4113055851189916e+21,2.581829756595756e+21,6628496216.0,74280.0,1316.7579640749343,0.9982282455769458,33603.47531355763,17.820406974362275,297.56110200590666,0.9977878875364146,0.9976097409788074,1.015666224544183,1.0082400305821355,0.9962068388624477,0.9953298215351062,2165.2195297870903,0.0010081042594067289,22956.328894124665,11466.445410907114,6438.613219078452,1734.470364927502,9706.62678828568,3464.7478644042912,2603.1041127479725,6603.353261753055,739.3309914362768,40951.84862728902,27080.22379673656
11773095,1612219396,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.155526956007536e+19,1.998937639738137e+19,1.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2169326069.0,3.0,1.743419438862128e+19,6.43445411824762e+20,2.1637953266319884e+19,1.7384542154272843e+21,9.732278043503439e+21,3.414892219633225e+21,2.5831170758915806e+21,6629539908.0,74296.0,1355.9785841705584,0.9951629897546428,33666.79184903999,19.83030418454555,295.59108397417407,0.9962483395340872,0.9989091635515917,1.0102267585925782,0.9937688775098402,0.997942715109983,0.9876220374997544,2158.8330165787265,0.0010100037554711997,23640.394223236977,12759.718242635214,6395.986060974014,1731.9321254754661,9721.661719887541,3449.8154979830874,2567.0213569852767,6615.901055719507,733.7636689808176,42788.2697411913,27105.166305773568
11778095,1612286022,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.155067596599087e+19,1.996026602153076e+19,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4795300603.0,3.0,1.9434414850392842e+19,6.434459808137523e+20,2.163795606905577e+19,1.7391140858776215e+21,9.737287768079958e+21,3.416483678431281e+21,2.5849604615922637e+21,6630830734.0,74320.0,1476.601508077354,0.9999013799289542,34937.02998312524,18.435827084816257,288.39759847002745,0.9992737239566708,0.9969799865056213,1.007443349745769,0.9993490510679944,0.9990067374692674,0.998686357262273,4794.827690113846,0.0010481108994937571,28696.886276690995,11862.458840702335,6240.33456611564,1737.8510089804322,9707.881027621706,3441.913761350557,2583.2777843405133,6624.244578284288,742.2237007173213,46587.77571224205,29473.35890901749
11783095,1612352691,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.206552564187924e+19,1.9141855814237913e+19,1.27,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4796855663.0,3.0,1.94347275159837e+19,6.434467905085026e+20,2.1637959413110915e+19,1.7403627909848383e+21,9.742048925170553e+21,3.419319758393065e+21,2.5861795422442975e+21,6632375073.0,74353.0,1554.5870197236088,0.998649699987707,36132.28777190702,19.580826827280184,317.852453930737,0.9994486318154652,0.9967524874492804,1.0181291905282062,0.9982550374307656,0.9975503691372384,0.99906157070242,4790.378468739284,0.0010839686331572103,30212.975128213515,12599.22017751622,6877.678497510995,1739.4032103123411,9710.411499016336,3481.309257769832,2581.6667557457613,6616.128202327768,742.8322496643702,49848.649943480006,29757.680582235153
11788095,1612419758,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.6804362205737107e+19,2.1813265574479466e+19,1.28,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,11250724020.0,3.0,2.306838251342103e+19,6.434477098086894e+20,2.1637959413110915e+19,1.7418439043313605e+21,9.7458146396382e+21,3.4212985104756397e+21,2.587745116755317e+21,6633828949.0,74387.0,1670.6112749072208,1.000841818878392,38027.66618397371,20.84137205899509,422.5937860729616,0.997929578878894,1.0016246484974736,1.0187513623282125,1.001418004891997,0.9978515308389506,1.006136490119903,11260.195091875616,0.0011408299855192113,38538.29992079375,13410.333120631201,9144.06719127962,1738.2375539221632,9761.648162749145,3485.452518478542,2591.414551990117,6619.576372083397,748.4347509054923,61485.782466673605,36441.48741127093
11793095,1612485633,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,4.366349902548889e+19,2.9836694616627937e+19,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,11258230611.0,3.0,2.91700744968008e+19,6.434492540463546e+20,2.1637960706418295e+19,1.7426884758847478e+21,9.748382750289563e+21,3.422417421707423e+21,2.589423531763848e+21,12089615625.0,710196.0,1602.1832905437102,1.0013961086459804,37051.426637719786,20.046299963873743,467.1975156917133,0.9995555695017552,0.9946483926002456,1.0211891792930472,0.998506168854892,0.9974601138903628,0.9874563700427288,11273.94832409446,0.0011115427991315934,46735.80594268947,12898.776758144026,10109.201486673537,1741.9139719771247,9696.213233027474,3494.9356380716304,2585.5553702442235,12058.90937820321,7012.875641788658,69956.92854530987,47803.85355981675
11798095,1612551927,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,4.110821035069408e+19,2.834829575048778e+19,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,11262407423.0,3.0,2.917053009292535e+19,4.4345075780538243e+20,2.1637961793055805e+19,1.7432535061003378e+21,9.7524437434166e+21,3.4248995551188437e+21,2.5925457367807825e+21,12091993057.0,710349.0,1694.4729191342572,1.000855993453165,37682.77340732355,20.988788142505616,505.5982362107181,1.0002545907613851,1.0005617342081012,1.018734667514941,1.0008559933227346,0.9999702144222452,0.999851873727656,11272.047970020963,0.0011304832022197063,49428.673279252915,9307.49400721074,10940.115317763923,1743.6973223377431,9757.922024679861,3489.063909556064,2594.7649386203507,12091.63289000059,7102.437786505668,69656.74919332568,48035.41945281029
11803095,1612618654,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,4.029959059972034e+19,2.855039190507106e+19,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,11265515676.0,35746241.0,2.9171037446580572e+19,1.4345118151216167e+20,3.637977144930912e+18,1.743951468167554e+21,9.755615236370781e+21,3.4263004227939247e+21,2.596687551158153e+21,12094311858.0,710617.0,1681.314422109556,1.0009421836041237,40302.6247611664,19.58156372028808,452.78337068905273,1.0004181090826538,0.9997024732352598,1.0188533349096216,0.9994309048269904,0.9992252725239232,1.006279011585031,11276.129860161926,14406.673376452216,49045.68596683384,2808.9984515310052,1647.215554171555,1744.6806301161023,9752.712679731454,3490.8976121658366,2595.2097888069748,12084.942062299366,7150.789723755201,67756.2828804205,48002.18566687589
11808095,1612684843,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,4.033229917189921e+19,3.0553630808261652e+19,1.05,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,15614309908.0,35746370.0,2.9171493239220556e+19,1.4345155478307928e+20,3.6379773964630994e+18,1.744366328968263e+21,9.757059043834101e+21,3.427754112040546e+21,0.0,12096364603.0,710776.0,1631.4131879165525,0.9987871924758236,38971.410431020166,18.52964094995922,450.9760590338071,0.9995599884603328,1.0001321473990863,1.01952883098889,0.996250511141496,0.999863618340878,0.9935028342353952,15595.372755458755,13930.864566891063,47590.75878168297,2658.105803843864,1640.6407091109986,1743.5987876541099,9758.348413809477,3494.694142766058,0.0,12094.714880726098,7061.579705064973,65798.64476803222,49845.596239331535
11813095,1612751134,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.50616561198338e+19,2.6433269097753166e+19,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7808362252.0,12934856.0,2.9172004910596202e+19,1.4345175394731545e+20,3.637977886903775e+18,1.744934863424036e+21,9.758606791069567e+21,3.428964791248899e+21,0.0,12098421705.0,710840.0,1584.3351843930293,0.9994518845088672,38553.81611335989,18.424890293038903,478.1198585532977,0.9958290346873452,0.998905047627639,1.0053311902825532,0.9982576852544158,0.9970565304293014,0.9815654311618962,7804.082367689302,4986.880596767899,46218.23377914379,2643.082828823298,1739.3894727064578,1737.6568006358523,9747.921581412747,3447.2452550232224,0.0,12062.810368857854,6977.359710871223,55549.415413741866,41879.158270099324
11818095,1612818141,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.5136675305593025e+19,2.4507197512237867e+19,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7810089296.0,12934887.0,2.9172383810281124e+19,1.4345194938708056e+20,3.637977886903775e+18,1.746239962746912e+21,9.761983327580604e+21,3.4298339791935095e+21,0.0,12100931169.0,711008.0,1736.5177293914755,1.000699303268742,43840.677791205286,19.240144725008697,492.232356541931,0.998813850099044,1.0008651531399986,1.0256540484610317,1.0004867884722115,1.00084380771948,1.0112690052595568,7815.550916973859,5670.7421323265,50658.361695166015,2760.036267292053,1790.7304283180797,1744.1686603880544,9770.428938109073,3517.823106309033,0.0,12111.142028133296,7190.203528915869,61015.45962003393,42557.18297769972
